s_id	sentence	target_tags	opinion_words_tags
1681	Most of the servers are very attentive , friendly and quite attractive .	Most\O of\O the\O servers\B are\O very\O attentive\O ,\O friendly\O and\O quite\O attractive\O .\O	Most\O of\O the\O servers\O are\O very\O attentive\B ,\O friendly\B and\O quite\O attractive\B .\O
1734	Service is average .	Service\B is\O average\O .\O	Service\O is\O average\B .\O
2558	But they 've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the Godmother pizza ( a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual ) .	But\O they\O 've\O done\O a\O really\O nice\O job\O of\O offering\O all\O the\O typical\O pizzeria\O faves\O plus\O some\O terrific\O specials\O like\O the\O Godmother\B pizza\I (\I a\I sort\I of\I traditional\I flat\I pizza\I with\I an\I olive\I oil-brushed\I crust\I and\I less\I tomato\I sauce\I than\I usual\I )\I .\O	But\O they\O 've\O done\O a\O really\O nice\O job\O of\O offering\O all\O the\O typical\O pizzeria\O faves\O plus\O some\O terrific\B specials\O like\O the\O Godmother\O pizza\O (\O a\O sort\O of\O traditional\O flat\O pizza\O with\O an\O olive\O oil-brushed\O crust\O and\O less\O tomato\O sauce\O than\O usual\O )\O .\O
2558	But they 've done a really nice job of offering all the typical pizzeria faves plus some terrific specials like the Godmother pizza ( a sort of traditional flat pizza with an olive oil-brushed crust and less tomato sauce than usual ) .	But\O they\O 've\O done\O a\O really\O nice\O job\O of\O offering\O all\O the\O typical\O pizzeria\O faves\O plus\O some\O terrific\O specials\B like\O the\O Godmother\O pizza\O (\O a\O sort\O of\O traditional\O flat\O pizza\O with\O an\O olive\O oil-brushed\O crust\O and\O less\O tomato\O sauce\O than\O usual\O )\O .\O	But\O they\O 've\O done\O a\O really\O nice\O job\O of\O offering\O all\O the\O typical\O pizzeria\O faves\O plus\O some\O terrific\B specials\O like\O the\O Godmother\O pizza\O (\O a\O sort\O of\O traditional\O flat\O pizza\O with\O an\O olive\O oil-brushed\O crust\O and\O less\O tomato\O sauce\O than\O usual\O )\O .\O
3683	They forgot a sandwich , did n't include plastic forks , and did n't include pita with the hummus platter .	They\O forgot\O a\O sandwich\B ,\O did\O n't\O include\O plastic\O forks\O ,\O and\O did\O n't\O include\O pita\O with\O the\O hummus\O platter\O .\O	They\O forgot\B a\O sandwich\O ,\O did\O n't\O include\O plastic\O forks\O ,\O and\O did\O n't\O include\O pita\O with\O the\O hummus\O platter\O .\O
2715	The steak is good , the fish is good and the sushi was surprisingly great .	The\O steak\B is\O good\O ,\O the\O fish\O is\O good\O and\O the\O sushi\O was\O surprisingly\O great\O .\O	The\O steak\O is\O good\B ,\O the\O fish\O is\O good\O and\O the\O sushi\O was\O surprisingly\O great\O .\O
2715	The steak is good , the fish is good and the sushi was surprisingly great .	The\O steak\O is\O good\O ,\O the\O fish\B is\O good\O and\O the\O sushi\O was\O surprisingly\O great\O .\O	The\O steak\O is\O good\O ,\O the\O fish\O is\O good\B and\O the\O sushi\O was\O surprisingly\O great\O .\O
2715	The steak is good , the fish is good and the sushi was surprisingly great .	The\O steak\O is\O good\O ,\O the\O fish\O is\O good\O and\O the\O sushi\B was\O surprisingly\O great\O .\O	The\O steak\O is\O good\O ,\O the\O fish\O is\O good\O and\O the\O sushi\O was\O surprisingly\O great\B .\O
3513	The service was poor , restaurant poorly lit , staff not very attentive and I would have rather eaten at a Mcdonald 's than this joint .	The\O service\B was\O poor\O ,\O restaurant\O poorly\O lit\O ,\O staff\O not\O very\O attentive\O and\O I\O would\O have\O rather\O eaten\O at\O a\O Mcdonald\O 's\O than\O this\O joint\O .\O	The\O service\O was\O poor\B ,\O restaurant\O poorly\O lit\O ,\O staff\O not\O very\O attentive\O and\O I\O would\O have\O rather\O eaten\O at\O a\O Mcdonald\O 's\O than\O this\O joint\O .\O
3513	The service was poor , restaurant poorly lit , staff not very attentive and I would have rather eaten at a Mcdonald 's than this joint .	The\O service\O was\O poor\O ,\O restaurant\O poorly\O lit\O ,\O staff\B not\O very\O attentive\O and\O I\O would\O have\O rather\O eaten\O at\O a\O Mcdonald\O 's\O than\O this\O joint\O .\O	The\O service\O was\O poor\O ,\O restaurant\O poorly\O lit\O ,\O staff\O not\B very\I attentive\I and\O I\O would\O have\O rather\O eaten\O at\O a\O Mcdonald\O 's\O than\O this\O joint\O .\O
2192	My GF and I still choose to eat there a lot because of diverse cocktails , the chill decor , and the decent sushi .	My\O GF\O and\O I\O still\O choose\O to\O eat\O there\O a\O lot\O because\O of\O diverse\O cocktails\B ,\O the\O chill\O decor\O ,\O and\O the\O decent\O sushi\O .\O	My\O GF\O and\O I\O still\O choose\O to\O eat\O there\O a\O lot\O because\O of\O diverse\B cocktails\O ,\O the\O chill\O decor\O ,\O and\O the\O decent\O sushi\O .\O
2192	My GF and I still choose to eat there a lot because of diverse cocktails , the chill decor , and the decent sushi .	My\O GF\O and\O I\O still\O choose\O to\O eat\O there\O a\O lot\O because\O of\O diverse\O cocktails\O ,\O the\O chill\O decor\B ,\O and\O the\O decent\O sushi\O .\O	My\O GF\O and\O I\O still\O choose\O to\O eat\O there\O a\O lot\O because\O of\O diverse\O cocktails\O ,\O the\O chill\B decor\O ,\O and\O the\O decent\O sushi\O .\O
2192	My GF and I still choose to eat there a lot because of diverse cocktails , the chill decor , and the decent sushi .	My\O GF\O and\O I\O still\O choose\O to\O eat\O there\O a\O lot\O because\O of\O diverse\O cocktails\O ,\O the\O chill\O decor\O ,\O and\O the\O decent\O sushi\B .\O	My\O GF\O and\O I\O still\O choose\O to\O eat\O there\O a\O lot\O because\O of\O diverse\O cocktails\O ,\O the\O chill\O decor\O ,\O and\O the\O decent\B sushi\O .\O
2020	We ended the dinner with a surprisingly light and flaky apple tarte tatin .	We\O ended\O the\O dinner\O with\O a\O surprisingly\O light\O and\O flaky\O apple\B tarte\I tatin\I .\O	We\O ended\O the\O dinner\O with\O a\O surprisingly\O light\O and\O flaky\B apple\O tarte\O tatin\O .\O
915	The buffet had a nice selection .	The\O buffet\B had\O a\O nice\O selection\O .\O	The\O buffet\O had\O a\O nice\B selection\O .\O
915	The buffet had a nice selection .	The\O buffet\O had\O a\O nice\O selection\B .\O	The\O buffet\O had\O a\O nice\B selection\O .\O
1768	Waitstaff are very friendly .	Waitstaff\B are\O very\O friendly\O .\O	Waitstaff\O are\O very\O friendly\B .\O
1664	Service was slow had to wait to order and get food although not crowded .	Service\B was\O slow\O had\O to\O wait\O to\O order\O and\O get\O food\O although\O not\O crowded\O .\O	Service\O was\O slow\B had\O to\O wait\O to\O order\O and\O get\O food\O although\O not\O crowded\O .\O
2827	The food was below average , the service was pathetic , there was no ambience at all .	The\O food\B was\O below\O average\O ,\O the\O service\O was\O pathetic\O ,\O there\O was\O no\O ambience\O at\O all\O .\O	The\O food\O was\O below\B average\I ,\O the\O service\O was\O pathetic\O ,\O there\O was\O no\O ambience\O at\O all\O .\O
2827	The food was below average , the service was pathetic , there was no ambience at all .	The\O food\O was\O below\O average\O ,\O the\O service\B was\O pathetic\O ,\O there\O was\O no\O ambience\O at\O all\O .\O	The\O food\O was\O below\O average\O ,\O the\O service\O was\O pathetic\B ,\O there\O was\O no\O ambience\O at\O all\O .\O
2827	The food was below average , the service was pathetic , there was no ambience at all .	The\O food\O was\O below\O average\O ,\O the\O service\O was\O pathetic\O ,\O there\O was\O no\O ambience\B at\O all\O .\O	The\O food\O was\O below\O average\O ,\O the\O service\O was\O pathetic\O ,\O there\O was\O no\B ambience\O at\O all\O .\O
1585	I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS .	I\O REALLY\O ENJOYED\O THE\O SHOWS\B PUT\O ON\O BY\O THE\O ACTORS\O .\O	I\O REALLY\O ENJOYED\B THE\O SHOWS\O PUT\O ON\O BY\O THE\O ACTORS\O .\O
1585	I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS .	I\O REALLY\O ENJOYED\O THE\O SHOWS\O PUT\O ON\O BY\O THE\O ACTORS\B .\O	I\O REALLY\O ENJOYED\B THE\O SHOWS\O PUT\O ON\O BY\O THE\O ACTORS\O .\O
3443	service was efficient courteous .	service\B was\O efficient\O courteous\O .\O	service\O was\O efficient\B courteous\B .\O
412	The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past .	The\O miso\B soup\I lacked\O flavor\O and\O the\O fish\O was\O unfortunately\O not\O as\O well\O prepared\O as\O in\O the\O past\O .\O	The\O miso\O soup\O lacked\B flavor\I and\O the\O fish\O was\O unfortunately\O not\O as\O well\O prepared\O as\O in\O the\O past\O .\O
412	The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past .	The\O miso\O soup\O lacked\O flavor\O and\O the\O fish\B was\O unfortunately\O not\O as\O well\O prepared\O as\O in\O the\O past\O .\O	The\O miso\O soup\O lacked\O flavor\O and\O the\O fish\O was\O unfortunately\B not\O as\O well\O prepared\O as\O in\O the\O past\O .\O
412	The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past .	The\O miso\O soup\O lacked\O flavor\B and\O the\O fish\O was\O unfortunately\O not\O as\O well\O prepared\O as\O in\O the\O past\O .\O	The\O miso\O soup\O lacked\B flavor\O and\O the\O fish\O was\O unfortunately\O not\O as\O well\O prepared\O as\O in\O the\O past\O .\O
2154	They are the best bagels I 've had .	They\O are\O the\O best\O bagels\B I\O 've\O had\O .\O	They\O are\O the\O best\B bagels\O I\O 've\O had\O .\O
426	Toons has recently been redone , so it 's now a very attractive space .	Toons\O has\O recently\O been\O redone\O ,\O so\O it\O 's\O now\O a\O very\O attractive\O space\B .\O	Toons\O has\O recently\O been\O redone\O ,\O so\O it\O 's\O now\O a\O very\O attractive\B space\O .\O
3380	While the prices are nothing special , the portions are huge .	While\O the\O prices\B are\O nothing\O special\O ,\O the\O portions\O are\O huge\O .\O	While\O the\O prices\O are\O nothing\O special\B ,\O the\O portions\O are\O huge\O .\O
3380	While the prices are nothing special , the portions are huge .	While\O the\O prices\O are\O nothing\O special\O ,\O the\O portions\B are\O huge\O .\O	While\O the\O prices\O are\O nothing\O special\B ,\O the\O portions\O are\O huge\O .\O
3185	Its a nice quiet location to go eat a good meal , relax , be able to talk and have a very good time .	Its\O a\O nice\O quiet\O location\B to\O go\O eat\O a\O good\O meal\O ,\O relax\O ,\O be\O able\O to\O talk\O and\O have\O a\O very\O good\O time\O .\O	Its\O a\O nice\B quiet\B location\O to\O go\O eat\O a\O good\O meal\O ,\O relax\O ,\O be\O able\O to\O talk\O and\O have\O a\O very\O good\O time\O .\O
3185	Its a nice quiet location to go eat a good meal , relax , be able to talk and have a very good time .	Its\O a\O nice\O quiet\O location\O to\O go\O eat\O a\O good\O meal\B ,\O relax\O ,\O be\O able\O to\O talk\O and\O have\O a\O very\O good\O time\O .\O	Its\O a\O nice\O quiet\O location\O to\O go\O eat\O a\O good\B meal\O ,\O relax\O ,\O be\O able\O to\O talk\O and\O have\O a\O very\O good\O time\O .\O
718	However , I think this place is a good hang out spot .	However\O ,\O I\O think\O this\O place\O is\O a\O good\O hang\O out\O spot\B .\O	However\O ,\O I\O think\O this\O place\O is\O a\O good\B hang\O out\O spot\O .\O
2848	The menu is Prix Fixe , so be prepared to spend at least $ 60 per person , but it is Well worth it superb food .	The\O menu\B is\O Prix\O Fixe\O ,\O so\O be\O prepared\O to\O spend\O at\O least\O $\O 60\O per\O person\O ,\O but\O it\O is\O Well\O worth\O it\O superb\O food\O .\O	The\O menu\O is\O Prix\O Fixe\O ,\O so\O be\O prepared\O to\O spend\O at\O least\O $\O 60\O per\O person\O ,\O but\O it\O is\O Well\B worth\I it\O superb\O food\O .\O
2848	The menu is Prix Fixe , so be prepared to spend at least $ 60 per person , but it is Well worth it superb food .	The\O menu\O is\O Prix\O Fixe\O ,\O so\O be\O prepared\O to\O spend\O at\O least\O $\O 60\O per\O person\O ,\O but\O it\O is\O Well\O worth\O it\O superb\O food\B .\O	The\O menu\O is\O Prix\O Fixe\O ,\O so\O be\O prepared\O to\O spend\O at\O least\O $\O 60\O per\O person\O ,\O but\O it\O is\O Well\O worth\O it\O superb\B food\O .\O
2848	The menu is Prix Fixe , so be prepared to spend at least $ 60 per person , but it is Well worth it superb food .	The\O menu\O is\O Prix\B Fixe\I ,\O so\O be\O prepared\O to\O spend\O at\O least\O $\O 60\O per\O person\O ,\O but\O it\O is\O Well\O worth\O it\O superb\O food\O .\O	The\O menu\O is\O Prix\O Fixe\O ,\O so\O be\O prepared\O to\O spend\O at\O least\O $\O 60\O per\O person\O ,\O but\O it\O is\O Well\B worth\I it\O superb\O food\O .\O
523	The wine list is extensive and impressive .	The\O wine\B list\I is\O extensive\O and\O impressive\O .\O	The\O wine\O list\O is\O extensive\B and\O impressive\B .\O
1497	We had the most wonderful waitress .	We\O had\O the\O most\O wonderful\O waitress\B .\O	We\O had\O the\O most\O wonderful\B waitress\O .\O
2861	While the staff at this little bistro is very friendly , I have never experienced more incompetency .	While\O the\O staff\B at\O this\O little\O bistro\O is\O very\O friendly\O ,\O I\O have\O never\O experienced\O more\O incompetency\O .\O	While\O the\O staff\O at\O this\O little\O bistro\O is\O very\O friendly\B ,\O I\O have\O never\O experienced\O more\O incompetency\O .\O
2697	The quail was fantastic and unique and the pastas were full of flavor .	The\O quail\B was\O fantastic\O and\O unique\O and\O the\O pastas\O were\O full\O of\O flavor\O .\O	The\O quail\O was\O fantastic\B and\O unique\B and\O the\O pastas\O were\O full\O of\O flavor\O .\O
2697	The quail was fantastic and unique and the pastas were full of flavor .	The\O quail\O was\O fantastic\O and\O unique\O and\O the\O pastas\B were\O full\O of\O flavor\O .\O	The\O quail\O was\O fantastic\O and\O unique\O and\O the\O pastas\O were\O full\B of\O flavor\O .\O
2697	The quail was fantastic and unique and the pastas were full of flavor .	The\O quail\O was\O fantastic\O and\O unique\O and\O the\O pastas\O were\O full\O of\O flavor\B .\O	The\O quail\O was\O fantastic\O and\O unique\O and\O the\O pastas\O were\O full\B of\O flavor\O .\O
3001	The staff is courteous and friendly .	The\O staff\B is\O courteous\O and\O friendly\O .\O	The\O staff\O is\O courteous\B and\O friendly\B .\O
2067	Decor is nice though service can be spotty .	Decor\B is\O nice\O though\O service\O can\O be\O spotty\O .\O	Decor\O is\O nice\B though\O service\O can\O be\O spotty\O .\O
2067	Decor is nice though service can be spotty .	Decor\O is\O nice\O though\O service\B can\O be\O spotty\O .\O	Decor\O is\O nice\O though\O service\O can\O be\O spotty\B .\O
2491	Aside from the rushed service , we were very impressed with the food and the drinks .	Aside\O from\O the\O rushed\O service\B ,\O we\O were\O very\O impressed\O with\O the\O food\O and\O the\O drinks\O .\O	Aside\O from\O the\O rushed\B service\O ,\O we\O were\O very\O impressed\O with\O the\O food\O and\O the\O drinks\O .\O
2491	Aside from the rushed service , we were very impressed with the food and the drinks .	Aside\O from\O the\O rushed\O service\O ,\O we\O were\O very\O impressed\O with\O the\O food\B and\O the\O drinks\O .\O	Aside\O from\O the\O rushed\O service\O ,\O we\O were\O very\O impressed\B with\O the\O food\O and\O the\O drinks\O .\O
2491	Aside from the rushed service , we were very impressed with the food and the drinks .	Aside\O from\O the\O rushed\O service\O ,\O we\O were\O very\O impressed\O with\O the\O food\O and\O the\O drinks\B .\O	Aside\O from\O the\O rushed\O service\O ,\O we\O were\O very\O impressed\B with\O the\O food\O and\O the\O drinks\O .\O
2895	I would highly recommend this place to anyone who is looking for a fine Indian dining experience that is definitely a value for your dollar .	I\O would\O highly\O recommend\O this\O place\O to\O anyone\O who\O is\O looking\O for\O a\O fine\O Indian\B dining\I experience\I that\O is\O definitely\O a\O value\O for\O your\O dollar\O .\O	I\O would\O highly\O recommend\O this\O place\O to\O anyone\O who\O is\O looking\O for\O a\O fine\B Indian\O dining\O experience\O that\O is\O definitely\O a\O value\O for\O your\O dollar\O .\O
59	And even with it 's Pub atmosphere they were great to my kids too !	And\O even\O with\O it\O 's\O Pub\B atmosphere\I they\O were\O great\O to\O my\O kids\O too\O !\O	And\O even\O with\O it\O 's\O Pub\O atmosphere\O they\O were\O great\B to\O my\O kids\O too\O !\O
1650	This big draw is the all you can sushi here for $ 19.95 !	This\O big\O draw\O is\O the\O all\O you\O can\O sushi\B here\O for\O $\O 19.95\O !\O	This\O big\O draw\B is\O the\O all\O you\O can\O sushi\O here\O for\O $\O 19.95\O !\O
1835	Some of the workers ignore me and talk to the female customers , other times , they 've skipped my order .	Some\O of\O the\O workers\B ignore\O me\O and\O talk\O to\O the\O female\O customers\O ,\O other\O times\O ,\O they\O 've\O skipped\O my\O order\O .\O	Some\O of\O the\O workers\O ignore\B me\O and\O talk\O to\O the\O female\O customers\O ,\O other\O times\O ,\O they\O 've\O skipped\O my\O order\O .\O
1835	Some of the workers ignore me and talk to the female customers , other times , they 've skipped my order .	Some\O of\O the\O workers\O ignore\O me\O and\O talk\O to\O the\O female\O customers\O ,\O other\O times\O ,\O they\O 've\O skipped\O my\O order\B .\O	Some\O of\O the\O workers\O ignore\O me\O and\O talk\O to\O the\O female\O customers\O ,\O other\O times\O ,\O they\O 've\O skipped\B my\O order\O .\O
208	The specials are usually quite good too .	The\O specials\B are\O usually\O quite\O good\O too\O .\O	The\O specials\O are\O usually\O quite\O good\B too\O .\O
1023	They 've the best desserts and mixed drinks as well as snack foods .	They\O 've\O the\O best\O desserts\B and\O mixed\O drinks\O as\O well\O as\O snack\O foods\O .\O	They\O 've\O the\O best\B desserts\O and\O mixed\O drinks\O as\O well\O as\O snack\O foods\O .\O
1023	They 've the best desserts and mixed drinks as well as snack foods .	They\O 've\O the\O best\O desserts\O and\O mixed\B drinks\I as\O well\O as\O snack\O foods\O .\O	They\O 've\O the\O best\B desserts\O and\O mixed\O drinks\O as\O well\O as\O snack\O foods\O .\O
1023	They 've the best desserts and mixed drinks as well as snack foods .	They\O 've\O the\O best\O desserts\O and\O mixed\O drinks\O as\O well\O as\O snack\B foods\I .\O	They\O 've\O the\O best\B desserts\O and\O mixed\O drinks\O as\O well\O as\O snack\O foods\O .\O
609	Really cool stauff inside .	Really\O cool\O stauff\B inside\O .\O	Really\O cool\B stauff\O inside\O .\O
3417	While the new restaurant still features much of the same classical furniture that made Tiffin so attractive , the menu has been overhauled .	While\O the\O new\O restaurant\O still\O features\O much\O of\O the\O same\O classical\B furniture\I that\O made\O Tiffin\O so\O attractive\O ,\O the\O menu\O has\O been\O overhauled\O .\O	While\O the\O new\O restaurant\O still\O features\O much\O of\O the\O same\O classical\B furniture\O that\O made\O Tiffin\O so\O attractive\O ,\O the\O menu\O has\O been\O overhauled\O .\O
3417	While the new restaurant still features much of the same classical furniture that made Tiffin so attractive , the menu has been overhauled .	While\O the\O new\O restaurant\O still\O features\O much\O of\O the\O same\O classical\O furniture\O that\O made\O Tiffin\O so\O attractive\O ,\O the\O menu\B has\O been\O overhauled\O .\O	While\O the\O new\O restaurant\O still\O features\O much\O of\O the\O same\O classical\O furniture\O that\O made\O Tiffin\O so\O attractive\O ,\O the\O menu\O has\O been\O overhauled\B .\O
602	The best burger I have had in the Village .	The\O best\O burger\B I\O have\O had\O in\O the\O Village\O .\O	The\O best\B burger\O I\O have\O had\O in\O the\O Village\O .\O
3026	The blond wood decor is very soothing , the premium sake is excellent and the service is great .	The\O blond\B wood\I decor\I is\O very\O soothing\O ,\O the\O premium\O sake\O is\O excellent\O and\O the\O service\O is\O great\O .\O	The\O blond\O wood\O decor\O is\O very\O soothing\B ,\O the\O premium\O sake\O is\O excellent\O and\O the\O service\O is\O great\O .\O
3026	The blond wood decor is very soothing , the premium sake is excellent and the service is great .	The\O blond\O wood\O decor\O is\O very\O soothing\O ,\O the\O premium\O sake\B is\O excellent\O and\O the\O service\O is\O great\O .\O	The\O blond\O wood\O decor\O is\O very\O soothing\O ,\O the\O premium\O sake\O is\O excellent\B and\O the\O service\O is\O great\O .\O
3026	The blond wood decor is very soothing , the premium sake is excellent and the service is great .	The\O blond\O wood\O decor\O is\O very\O soothing\O ,\O the\O premium\O sake\O is\O excellent\O and\O the\O service\B is\O great\O .\O	The\O blond\O wood\O decor\O is\O very\O soothing\O ,\O the\O premium\O sake\O is\O excellent\O and\O the\O service\O is\O great\B .\O
661	There is usually a wait but it is well worth it .	There\O is\O usually\O a\O wait\B but\O it\O is\O well\O worth\O it\O .\O	There\O is\O usually\O a\O wait\O but\O it\O is\O well\B worth\I it\O .\O
2532	Your money could easily be better spent elsewhere ( Anywhere ) .	Your\O money\B could\O easily\O be\O better\O spent\O elsewhere\O (\O Anywhere\O )\O .\O	Your\O money\O could\O easily\O be\O better\B spent\O elsewhere\O (\O Anywhere\O )\O .\O
1062	Only drawback - they wo n't toast your bagel , and they do n't make eggs for the bagel .	Only\O drawback\O -\O they\O wo\O n't\O toast\O your\O bagel\B ,\O and\O they\O do\O n't\O make\O eggs\O for\O the\O bagel\O .\O	Only\O drawback\B -\O they\O wo\O n't\O toast\O your\O bagel\O ,\O and\O they\O do\O n't\O make\O eggs\O for\O the\O bagel\O .\O
552	As always we had a great glass of wine while we waited .	As\O always\O we\O had\O a\O great\O glass\B of\I wine\I while\O we\O waited\O .\O	As\O always\O we\O had\O a\O great\B glass\O of\O wine\O while\O we\O waited\O .\O
1722	The wait staff is pleasant , fun , and for the most part gorgeous ( in the wonderful aesthetic beautification way , not in that she's-way-cuter-than-me-that-b @ # $ * way ) .	The\O wait\B staff\I is\O pleasant\O ,\O fun\O ,\O and\O for\O the\O most\O part\O gorgeous\O (\O in\O the\O wonderful\O aesthetic\O beautification\O way\O ,\O not\O in\O that\O she's-way-cuter-than-me-that-b\O @\O #\O $\O *\O way\O )\O .\O	The\O wait\O staff\O is\O pleasant\B ,\O fun\B ,\O and\O for\O the\O most\O part\O gorgeous\B (\O in\O the\O wonderful\O aesthetic\O beautification\O way\O ,\O not\O in\O that\O she's-way-cuter-than-me-that-b\O @\O #\O $\O *\O way\O )\O .\O
1218	Of course this atmosphere is lacking , but what do you expect from a 24 hour bagel place anyways ?	Of\O course\O this\O atmosphere\B is\O lacking\O ,\O but\O what\O do\O you\O expect\O from\O a\O 24\O hour\O bagel\O place\O anyways\O ?\O	Of\O course\O this\O atmosphere\O is\O lacking\B ,\O but\O what\O do\O you\O expect\O from\O a\O 24\O hour\O bagel\O place\O anyways\O ?\O
509	Service was very good and warm .	Service\B was\O very\O good\O and\O warm\O .\O	Service\O was\O very\O good\B and\O warm\B .\O
2676	Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really ca n't top the setting for a romantic dinner in NYC .	Cornelia\O Street\O looks\O like\O a\O Broadway\O set\O for\O West\O Side\O Story\O and\O the\O inside\O of\O Po\O is\O so\O cool\O quaint\O you\O really\O ca\O n't\O top\O the\O setting\O for\O a\O romantic\O dinner\B in\O NYC\O .\O	Cornelia\O Street\O looks\O like\O a\O Broadway\O set\O for\O West\O Side\O Story\O and\O the\O inside\O of\O Po\O is\O so\O cool\O quaint\O you\O really\O ca\O n't\O top\O the\O setting\O for\O a\O romantic\B dinner\O in\O NYC\O .\O
3317	Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went .	Food\B was\O good\O and\O the\O view\O of\O the\O new\O york\O city\O skiline\O was\O terrific\O even\O on\O a\O foggy\O rainy\O day\O like\O that\O of\O when\O I\O went\O .\O	Food\O was\O good\B and\O the\O view\O of\O the\O new\O york\O city\O skiline\O was\O terrific\O even\O on\O a\O foggy\O rainy\O day\O like\O that\O of\O when\O I\O went\O .\O
3317	Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went .	Food\O was\O good\O and\O the\O view\B of\O the\O new\O york\O city\O skiline\O was\O terrific\O even\O on\O a\O foggy\O rainy\O day\O like\O that\O of\O when\O I\O went\O .\O	Food\O was\O good\O and\O the\O view\O of\O the\O new\O york\O city\O skiline\O was\O terrific\B even\O on\O a\O foggy\O rainy\O day\O like\O that\O of\O when\O I\O went\O .\O
1387	Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience .	Try\O the\O Pad\B Se-Ew\I or\O Chicken\O with\O Cashew\O Nuts\O for\O a\O memorable\O and\O repeatable\O experience\O .\O	Try\B the\O Pad\O Se-Ew\O or\O Chicken\O with\O Cashew\O Nuts\O for\O a\O memorable\B and\O repeatable\B experience\O .\O
1387	Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience .	Try\O the\O Pad\O Se-Ew\O or\O Chicken\B with\I Cashew\I Nuts\I for\O a\O memorable\O and\O repeatable\O experience\O .\O	Try\B the\O Pad\O Se-Ew\O or\O Chicken\O with\O Cashew\O Nuts\O for\O a\O memorable\B and\O repeatable\B experience\O .\O
3629	It 's just O.K . pizza .	It\O 's\O just\O O.K\O .\O pizza\B .\O	It\O 's\O just\O O.K\B .\I pizza\O .\O
594	The food is decent at best , and the ambience , well , it 's a matter of opinion , some may consider it to be a sweet thing , I thought it was just annoying .	The\O food\B is\O decent\O at\O best\O ,\O and\O the\O ambience\O ,\O well\O ,\O it\O 's\O a\O matter\O of\O opinion\O ,\O some\O may\O consider\O it\O to\O be\O a\O sweet\O thing\O ,\O I\O thought\O it\O was\O just\O annoying\O .\O	The\O food\O is\O decent\B at\O best\O ,\O and\O the\O ambience\O ,\O well\O ,\O it\O 's\O a\O matter\O of\O opinion\O ,\O some\O may\O consider\O it\O to\O be\O a\O sweet\O thing\O ,\O I\O thought\O it\O was\O just\O annoying\O .\O
594	The food is decent at best , and the ambience , well , it 's a matter of opinion , some may consider it to be a sweet thing , I thought it was just annoying .	The\O food\O is\O decent\O at\O best\O ,\O and\O the\O ambience\B ,\O well\O ,\O it\O 's\O a\O matter\O of\O opinion\O ,\O some\O may\O consider\O it\O to\O be\O a\O sweet\O thing\O ,\O I\O thought\O it\O was\O just\O annoying\O .\O	The\O food\O is\O decent\O at\O best\O ,\O and\O the\O ambience\O ,\O well\O ,\O it\O 's\O a\O matter\O of\O opinion\O ,\O some\O may\O consider\O it\O to\O be\O a\O sweet\O thing\O ,\O I\O thought\O it\O was\O just\O annoying\B .\O
2620	The service was a bit slow , but they were very friendly .	The\O service\B was\O a\O bit\O slow\O ,\O but\O they\O were\O very\O friendly\O .\O	The\O service\O was\O a\O bit\O slow\B ,\O but\O they\O were\O very\O friendly\B .\O
2871	Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .	Leon\O is\O an\O East\O Village\O gem\O :\O casual\O but\O hip\O ,\O with\O well\O prepared\O basic\O French\O bistro\O fare\O ,\O good\O specials\B ,\O a\O warm\O and\O lively\O atmosphere\O .\O	Leon\O is\O an\O East\O Village\O gem\O :\O casual\O but\O hip\O ,\O with\O well\O prepared\O basic\O French\O bistro\O fare\O ,\O good\B specials\O ,\O a\O warm\O and\O lively\O atmosphere\O .\O
2871	Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .	Leon\O is\O an\O East\O Village\O gem\O :\O casual\O but\O hip\O ,\O with\O well\O prepared\O basic\O French\O bistro\O fare\O ,\O good\O specials\O ,\O a\O warm\O and\O lively\O atmosphere\B .\O	Leon\O is\O an\O East\O Village\O gem\O :\O casual\O but\O hip\O ,\O with\O well\O prepared\O basic\O French\O bistro\O fare\O ,\O good\O specials\O ,\O a\O warm\B and\O lively\B atmosphere\O .\O
2871	Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere .	Leon\O is\O an\O East\O Village\O gem\O :\O casual\O but\O hip\O ,\O with\O well\O prepared\O basic\O French\B bistro\I fare\I ,\O good\O specials\O ,\O a\O warm\O and\O lively\O atmosphere\O .\O	Leon\O is\O an\O East\O Village\O gem\O :\O casual\O but\O hip\O ,\O with\O well\B prepared\I basic\O French\O bistro\O fare\O ,\O good\O specials\O ,\O a\O warm\O and\O lively\O atmosphere\O .\O
