s_id	sentence	target_tags	opinion_words_tags
1663111:0	I absolutely Loved this place .	I\O absolutely\O Loved\O this\O place\B .\O	I\O absolutely\O Loved\B this\O place\O .\O
1663111:2	Excellent atmosphere , delicious dishes good and friendly service .	Excellent\O atmosphere\B ,\O delicious\O dishes\O good\O and\O friendly\O service\O .\O	Excellent\B atmosphere\O ,\O delicious\O dishes\O good\O and\O friendly\O service\O .\O
1663111:2	Excellent atmosphere , delicious dishes good and friendly service .	Excellent\O atmosphere\O ,\O delicious\O dishes\B good\O and\O friendly\O service\O .\O	Excellent\O atmosphere\O ,\O delicious\B dishes\O good\O and\O friendly\O service\O .\O
1663111:2	Excellent atmosphere , delicious dishes good and friendly service .	Excellent\O atmosphere\O ,\O delicious\O dishes\O good\O and\O friendly\O service\B .\O	Excellent\O atmosphere\O ,\O delicious\O dishes\O good\B and\O friendly\B service\O .\O
1663111:5	The wine list is also really nice .	The\O wine\B list\I is\O also\O really\O nice\O .\O	The\O wine\O list\O is\O also\O really\O nice\B .\O
1664346:1	Everything was wonderful ; food , drinks , staff , mileau .	Everything\O was\O wonderful\O ;\O food\B ,\O drinks\O ,\O staff\O ,\O mileau\O .\O	Everything\O was\O wonderful\B ;\O food\O ,\O drinks\O ,\O staff\O ,\O mileau\O .\O
1664346:1	Everything was wonderful ; food , drinks , staff , mileau .	Everything\O was\O wonderful\O ;\O food\O ,\O drinks\B ,\O staff\O ,\O mileau\O .\O	Everything\O was\O wonderful\B ;\O food\O ,\O drinks\O ,\O staff\O ,\O mileau\O .\O
1664346:1	Everything was wonderful ; food , drinks , staff , mileau .	Everything\O was\O wonderful\O ;\O food\O ,\O drinks\O ,\O staff\B ,\O mileau\O .\O	Everything\O was\O wonderful\B ;\O food\O ,\O drinks\O ,\O staff\O ,\O mileau\O .\O
1664346:1	Everything was wonderful ; food , drinks , staff , mileau .	Everything\O was\O wonderful\O ;\O food\O ,\O drinks\O ,\O staff\O ,\O mileau\B .\O	Everything\O was\O wonderful\B ;\O food\O ,\O drinks\O ,\O staff\O ,\O mileau\O .\O
1664346:2	I would highly recommend this place !	I\O would\O highly\O recommend\O this\O place\B !\O	I\O would\O highly\O recommend\B this\O place\O !\O
1671113:0	I have been to Casimir over 5 times and I have always had a great time there .	I\O have\O been\O to\O Casimir\B over\O 5\O times\O and\O I\O have\O always\O had\O a\O great\O time\O there\O .\O	I\O have\O been\O to\O Casimir\O over\O 5\O times\O and\O I\O have\O always\O had\O a\O great\B time\I there\O .\O
1671113:1	The food is great and reasonably priced .	The\O food\B is\O great\O and\O reasonably\O priced\O .\O	The\O food\O is\O great\B and\O reasonably\B priced\I .\O
1671113:4	The staff has been nice , but they seemed really stressed and the unisex bathroom needs to be cleaned more often .	The\O staff\B has\O been\O nice\O ,\O but\O they\O seemed\O really\O stressed\O and\O the\O unisex\O bathroom\O needs\O to\O be\O cleaned\O more\O often\O .\O	The\O staff\O has\O been\O nice\B ,\O but\O they\O seemed\O really\O stressed\B and\O the\O unisex\O bathroom\O needs\O to\O be\O cleaned\O more\O often\O .\O
1671113:4	The staff has been nice , but they seemed really stressed and the unisex bathroom needs to be cleaned more often .	The\O staff\O has\O been\O nice\O ,\O but\O they\O seemed\O really\O stressed\O and\O the\O unisex\B bathroom\I needs\O to\O be\O cleaned\O more\O often\O .\O	The\O staff\O has\O been\O nice\O ,\O but\O they\O seemed\O really\O stressed\B and\O the\O unisex\O bathroom\O needs\O to\O be\O cleaned\O more\O often\O .\O
1700205:1	From the spectacular caviar to the hospitable waitstaff , I felt like royalty and enjoyed every second of it .	From\O the\O spectacular\O caviar\B to\O the\O hospitable\O waitstaff\O ,\O I\O felt\O like\O royalty\O and\O enjoyed\O every\O second\O of\O it\O .\O	From\O the\O spectacular\B caviar\O to\O the\O hospitable\O waitstaff\O ,\O I\O felt\O like\O royalty\O and\O enjoyed\B every\O second\O of\O it\O .\O
1700205:1	From the spectacular caviar to the hospitable waitstaff , I felt like royalty and enjoyed every second of it .	From\O the\O spectacular\O caviar\O to\O the\O hospitable\O waitstaff\B ,\O I\O felt\O like\O royalty\O and\O enjoyed\O every\O second\O of\O it\O .\O	From\O the\O spectacular\O caviar\O to\O the\O hospitable\B waitstaff\O ,\O I\O felt\O like\O royalty\O and\O enjoyed\B every\O second\O of\O it\O .\O
1700205:2	Considering we were the last patrons there and it was after the closing time , the waitstaff did not rush us at all and made us feel comfortable and relaxed .	Considering\O we\O were\O the\O last\O patrons\O there\O and\O it\O was\O after\O the\O closing\O time\O ,\O the\O waitstaff\B did\O not\O rush\O us\O at\O all\O and\O made\O us\O feel\O comfortable\O and\O relaxed\O .\O	Considering\O we\O were\O the\O last\O patrons\O there\O and\O it\O was\O after\O the\O closing\O time\O ,\O the\O waitstaff\O did\O not\O rush\O us\O at\O all\O and\O made\O us\O feel\O comfortable\B and\O relaxed\B .\O
1700205:3	I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service .	I\O highly\O recommend\O Caviar\O Russe\O to\O anyone\O who\O wants\O delicious\O top\O grade\O caviar\B and\O fantastic\O service\O .\O	I\O highly\O recommend\O Caviar\O Russe\O to\O anyone\O who\O wants\O delicious\B top\B grade\I caviar\O and\O fantastic\O service\O .\O
1700205:3	I highly recommend Caviar Russe to anyone who wants delicious top grade caviar and fantastic service .	I\O highly\O recommend\O Caviar\O Russe\O to\O anyone\O who\O wants\O delicious\O top\O grade\O caviar\O and\O fantastic\O service\B .\O	I\O highly\O recommend\O Caviar\O Russe\O to\O anyone\O who\O wants\O delicious\O top\O grade\O caviar\O and\O fantastic\B service\O .\O
1702257:0	Nice Family owned traditional restaurant .	Nice\O Family\O owned\O traditional\O restaurant\B .\O	Nice\O Family\O owned\O traditional\B restaurant\O .\O
1702257:1	Fresh ingredients and everything is made to order .	Fresh\O ingredients\B and\O everything\O is\O made\O to\O order\O .\O	Fresh\B ingredients\O and\O everything\O is\O made\O to\O order\O .\O
1702257:3	Friendly staff that actually lets you enjoy your meal and the company you 're with .	Friendly\O staff\B that\O actually\O lets\O you\O enjoy\O your\O meal\O and\O the\O company\O you\O 're\O with\O .\O	Friendly\B staff\O that\O actually\O lets\O you\O enjoy\O your\O meal\O and\O the\O company\O you\O 're\O with\O .\O
1706644:1	I found the food to be outstanding , particulary the salmon dish I had .	I\O found\O the\O food\B to\O be\O outstanding\O ,\O particulary\O the\O salmon\O dish\O I\O had\O .\O	I\O found\O the\O food\O to\O be\O outstanding\B ,\O particulary\O the\O salmon\O dish\O I\O had\O .\O
1706644:1	I found the food to be outstanding , particulary the salmon dish I had .	I\O found\O the\O food\O to\O be\O outstanding\O ,\O particulary\O the\O salmon\B dish\I I\O had\O .\O	I\O found\O the\O food\O to\O be\O outstanding\B ,\O particulary\O the\O salmon\O dish\O I\O had\O .\O
1706644:2	I also ordered the Change Mojito , which was out of this world .	I\O also\O ordered\O the\O Change\B Mojito\I ,\O which\O was\O out\O of\O this\O world\O .\O	I\O also\O ordered\O the\O Change\O Mojito\O ,\O which\O was\O out\B of\I this\I world\I .\O
1706644:3	My friends settled for rice dishes , but we came back the following day to try the dim sum , which was good ... not outstanding , but good .	My\O friends\O settled\O for\O rice\O dishes\O ,\O but\O we\O came\O back\O the\O following\O day\O to\O try\O the\O dim\B sum\I ,\O which\O was\O good\O ...\O not\O outstanding\O ,\O but\O good\O .\O	My\O friends\O settled\O for\O rice\O dishes\O ,\O but\O we\O came\O back\O the\O following\O day\O to\O try\O the\O dim\O sum\O ,\O which\O was\O good\B ...\O not\B outstanding\I ,\O but\O good\O .\O
1706644:4	We ate out in the back patio , which is worth it as it 's cool and the music is hear well there .	We\O ate\O out\O in\O the\O back\B patio\I ,\O which\O is\O worth\O it\O as\O it\O 's\O cool\O and\O the\O music\O is\O hear\O well\O there\O .\O	We\O ate\O out\O in\O the\O back\O patio\O ,\O which\O is\O worth\B it\O as\O it\O 's\O cool\B and\O the\O music\O is\O hear\O well\O there\O .\O
1706644:4	We ate out in the back patio , which is worth it as it 's cool and the music is hear well there .	We\O ate\O out\O in\O the\O back\O patio\O ,\O which\O is\O worth\O it\O as\O it\O 's\O cool\O and\O the\O music\B is\O hear\O well\O there\O .\O	We\O ate\O out\O in\O the\O back\O patio\O ,\O which\O is\O worth\O it\O as\O it\O 's\O cool\O and\O the\O music\O is\O hear\O well\B there\O .\O
1706644:5	Overall , excellent restaurant !	Overall\O ,\O excellent\O restaurant\B !\O	Overall\O ,\O excellent\B restaurant\O !\O
1707201:1	The food was good .	The\O food\B was\O good\O .\O	The\O food\O was\O good\B .\O
1707201:2	The place was nice and calm .	The\O place\B was\O nice\O and\O calm\O .\O	The\O place\O was\O nice\B and\O calm\B .\O
1707201:3	but the service was a bit slow .	but\O the\O service\B was\O a\O bit\O slow\O .\O	but\O the\O service\O was\O a\O bit\O slow\B .\O
1707741:1	The buffet had a nice selection .	The\O buffet\B had\O a\O nice\O selection\O .\O	The\O buffet\O had\O a\O nice\B selection\O .\O
1707741:2	The food was average or above including some surprising tasty dishes .	The\O food\B was\O average\O or\O above\O including\O some\O surprising\O tasty\O dishes\O .\O	The\O food\O was\O average\B or\I above\I including\O some\O surprising\O tasty\O dishes\O .\O
1707741:2	The food was average or above including some surprising tasty dishes .	The\O food\O was\O average\O or\O above\O including\O some\O surprising\O tasty\O dishes\B .\O	The\O food\O was\O average\O or\O above\O including\O some\O surprising\O tasty\B dishes\O .\O
1707741:3	Service was also very good .	Service\B was\O also\O very\O good\O .\O	Service\O was\O also\O very\O good\B .\O
1710746:0	I got an excellent piece of cheesecake and we had several other nice pastries .	I\O got\O an\O excellent\O piece\O of\O cheesecake\B and\O we\O had\O several\O other\O nice\O pastries\O .\O	I\O got\O an\O excellent\B piece\O of\O cheesecake\O and\O we\O had\O several\O other\O nice\O pastries\O .\O
1710746:0	I got an excellent piece of cheesecake and we had several other nice pastries .	I\O got\O an\O excellent\O piece\O of\O cheesecake\O and\O we\O had\O several\O other\O nice\O pastries\B .\O	I\O got\O an\O excellent\O piece\O of\O cheesecake\O and\O we\O had\O several\O other\O nice\B pastries\O .\O
1710746:1	I would recommend Roxy 's for that , but not for their food .	I\O would\O recommend\O Roxy\O 's\O for\O that\O ,\O but\O not\O for\O their\O food\B .\O	I\O would\O recommend\B Roxy\O 's\O for\O that\O ,\O but\O not\O for\O their\O food\O .\O
1710746:2	My son and his girlfriend both wanted cheeseburgers and they were huge !	My\O son\O and\O his\O girlfriend\O both\O wanted\O cheeseburgers\B and\O they\O were\O huge\O !\O	My\O son\O and\O his\O girlfriend\O both\O wanted\O cheeseburgers\O and\O they\O were\O huge\B !\O
1710746:4	Consequently , their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them .	Consequently\O ,\O their\O burgers\B fell\O apart\O in\O their\O hands\O and\O made\O such\O a\O mess\O that\O they\O did'nt\O feel\O like\O finishing\O them\O .\O	Consequently\O ,\O their\O burgers\O fell\B apart\I in\O their\O hands\O and\O made\O such\O a\O mess\O that\O they\O did'nt\O feel\O like\O finishing\O them\O .\O
1710746:6	I had a huge pastrami sandwich on a roll .	I\O had\O a\O huge\O pastrami\B sandwich\I on\I a\I roll\I .\O	I\O had\O a\O huge\B pastrami\O sandwich\O on\O a\O roll\O .\O
1713185:0	This place is really trendi but they have forgotten about the most important part of a restaurant , the food .	This\O place\O is\O really\O trendi\O but\O they\O have\O forgotten\O about\O the\O most\O important\O part\O of\O a\O restaurant\O ,\O the\O food\B .\O	This\O place\O is\O really\O trendi\O but\O they\O have\O forgotten\B about\O the\O most\O important\O part\O of\O a\O restaurant\O ,\O the\O food\O .\O
1713185:0	This place is really trendi but they have forgotten about the most important part of a restaurant , the food .	This\O place\B is\O really\O trendi\O but\O they\O have\O forgotten\O about\O the\O most\O important\O part\O of\O a\O restaurant\O ,\O the\O food\O .\O	This\O place\O is\O really\O trendi\B but\O they\O have\O forgotten\O about\O the\O most\O important\O part\O of\O a\O restaurant\O ,\O the\O food\O .\O
1713185:1	The last two times I ordered from here my food was soo spicy that I could barely eat it , and the spice took away from the flavor of the dish .	The\O last\O two\O times\O I\O ordered\O from\O here\O my\O food\B was\O soo\O spicy\O that\O I\O could\O barely\O eat\O it\O ,\O and\O the\O spice\O took\O away\O from\O the\O flavor\O of\O the\O dish\O .\O	The\O last\O two\O times\O I\O ordered\O from\O here\O my\O food\O was\O soo\O spicy\B that\O I\O could\O barely\O eat\O it\O ,\O and\O the\O spice\O took\O away\O from\O the\O flavor\O of\O the\O dish\O .\O
1713185:2	And the Tom Kha soup was pathetic .	And\O the\O Tom\B Kha\I soup\I was\O pathetic\O .\O	And\O the\O Tom\O Kha\O soup\O was\O pathetic\B .\O
1713185:3	If you want good authentic Thai this place is not the place to go .	If\O you\O want\O good\O authentic\O Thai\B this\O place\O is\O not\O the\O place\O to\O go\O .\O	If\O you\O want\O good\B authentic\B Thai\O this\O place\O is\O not\O the\O place\O to\O go\O .\O
1718513:0	We went here for lunch a couple of weeks ago on a Saturday , and I was thoroughly impressed with the food .	We\O went\O here\O for\O lunch\O a\O couple\O of\O weeks\O ago\O on\O a\O Saturday\O ,\O and\O I\O was\O thoroughly\O impressed\O with\O the\O food\B .\O	We\O went\O here\O for\O lunch\O a\O couple\O of\O weeks\O ago\O on\O a\O Saturday\O ,\O and\O I\O was\O thoroughly\O impressed\B with\O the\O food\O .\O
1718513:1	The pesto pizza was excellent , thin-crust pizza with a nice amount of spicy Italian cheese that I 'd never heard of before .	The\O pesto\B pizza\I was\O excellent\O ,\O thin-crust\O pizza\O with\O a\O nice\O amount\O of\O spicy\O Italian\O cheese\O that\O I\O 'd\O never\O heard\O of\O before\O .\O	The\O pesto\O pizza\O was\O excellent\B ,\O thin-crust\O pizza\O with\O a\O nice\O amount\O of\O spicy\O Italian\O cheese\O that\O I\O 'd\O never\O heard\O of\O before\O .\O
1718513:1	The pesto pizza was excellent , thin-crust pizza with a nice amount of spicy Italian cheese that I 'd never heard of before .	The\O pesto\O pizza\O was\O excellent\O ,\O thin-crust\O pizza\O with\O a\O nice\O amount\O of\O spicy\B Italian\I cheese\I that\O I\O 'd\O never\O heard\O of\O before\O .\O	The\O pesto\O pizza\O was\O excellent\O ,\O thin-crust\O pizza\O with\O a\O nice\B amount\O of\O spicy\O Italian\O cheese\O that\O I\O 'd\O never\O heard\O of\O before\O .\O
1718513:3	THe back garden sitting area is very pleasant , where you can see their personal herb garden .	THe\O back\B garden\I sitting\I area\I is\O very\O pleasant\O ,\O where\O you\O can\O see\O their\O personal\O herb\O garden\O .\O	THe\O back\O garden\O sitting\O area\O is\O very\O pleasant\B ,\O where\O you\O can\O see\O their\O personal\O herb\O garden\O .\O
1719567:0	We had the lobster sandwich and it was FANTASTIC .	We\O had\O the\O lobster\B sandwich\I and\O it\O was\O FANTASTIC\O .\O	We\O had\O the\O lobster\O sandwich\O and\O it\O was\O FANTASTIC\B .\O
1719567:1	My husband said he could 've eaten several more , the portion was fine for me he even exclaimed that the french fries were the best he has had .	My\O husband\O said\O he\O could\O 've\O eaten\O several\O more\O ,\O the\O portion\B was\O fine\O for\O me\O he\O even\O exclaimed\O that\O the\O french\O fries\O were\O the\O best\O he\O has\O had\O .\O	My\O husband\O said\O he\O could\O 've\O eaten\O several\O more\O ,\O the\O portion\O was\O fine\B for\O me\O he\O even\O exclaimed\O that\O the\O french\O fries\O were\O the\O best\O he\O has\O had\O .\O
1719567:1	My husband said he could 've eaten several more , the portion was fine for me he even exclaimed that the french fries were the best he has had .	My\O husband\O said\O he\O could\O 've\O eaten\O several\O more\O ,\O the\O portion\O was\O fine\O for\O me\O he\O even\O exclaimed\O that\O the\O french\B fries\I were\O the\O best\O he\O has\O had\O .\O	My\O husband\O said\O he\O could\O 've\O eaten\O several\O more\O ,\O the\O portion\O was\O fine\O for\O me\O he\O even\O exclaimed\O that\O the\O french\O fries\O were\O the\O best\B he\O has\O had\O .\O
1719567:2	We had the scallops as an appetizer and they were delicious and the sauce was wonderful .	We\O had\O the\O scallops\B as\O an\O appetizer\O and\O they\O were\O delicious\O and\O the\O sauce\O was\O wonderful\O .\O	We\O had\O the\O scallops\O as\O an\O appetizer\O and\O they\O were\O delicious\B and\O the\O sauce\O was\O wonderful\O .\O
1719567:2	We had the scallops as an appetizer and they were delicious and the sauce was wonderful .	We\O had\O the\O scallops\O as\O an\O appetizer\O and\O they\O were\O delicious\O and\O the\O sauce\B was\O wonderful\O .\O	We\O had\O the\O scallops\O as\O an\O appetizer\O and\O they\O were\O delicious\O and\O the\O sauce\O was\O wonderful\B .\O
1719567:4	We waited at the bar and had martinis that were just right .	We\O waited\O at\O the\O bar\O and\O had\O martinis\B that\O were\O just\O right\O .\O	We\O waited\O at\O the\O bar\O and\O had\O martinis\O that\O were\O just\O right\B .\O
1723402:0	love the food .	love\O the\O food\B .\O	love\B the\O food\O .\O
1723402:1	it 's the only place you can get yummy authentic japanese comfort food .	it\O 's\O the\O only\O place\O you\O can\O get\O yummy\O authentic\O japanese\B comfort\I food\I .\O	it\O 's\O the\O only\O place\O you\O can\O get\O yummy\B authentic\B japanese\O comfort\O food\O .\O
1723658:1	Great food , good size menu , great service and an unpretensious setting .	Great\O food\B ,\O good\O size\O menu\O ,\O great\O service\O and\O an\O unpretensious\O setting\O .\O	Great\B food\O ,\O good\O size\O menu\O ,\O great\O service\O and\O an\O unpretensious\O setting\O .\O
1723658:1	Great food , good size menu , great service and an unpretensious setting .	Great\O food\O ,\O good\O size\O menu\B ,\O great\O service\O and\O an\O unpretensious\O setting\O .\O	Great\O food\O ,\O good\B size\I menu\O ,\O great\O service\O and\O an\O unpretensious\O setting\O .\O
1723658:1	Great food , good size menu , great service and an unpretensious setting .	Great\O food\O ,\O good\O size\O menu\O ,\O great\O service\B and\O an\O unpretensious\O setting\O .\O	Great\O food\O ,\O good\O size\O menu\O ,\O great\B service\O and\O an\O unpretensious\O setting\O .\O
1723658:1	Great food , good size menu , great service and an unpretensious setting .	Great\O food\O ,\O good\O size\O menu\O ,\O great\O service\O and\O an\O unpretensious\O setting\B .\O	Great\O food\O ,\O good\O size\O menu\O ,\O great\O service\O and\O an\O unpretensious\B setting\O .\O
1723658:2	The dishes offered were unique , very tasty and fresh from the lamb sausages , sardines with biscuits , large whole shrimp to the amazing pistachio ice cream ( the best and freshest I 've ever had ) .	The\O dishes\B offered\O were\O unique\O ,\O very\O tasty\O and\O fresh\O from\O the\O lamb\O sausages\O ,\O sardines\O with\O biscuits\O ,\O large\O whole\O shrimp\O to\O the\O amazing\O pistachio\O ice\O cream\O (\O the\O best\O and\O freshest\O I\O 've\O ever\O had\O )\O .\O	The\O dishes\O offered\O were\O unique\B ,\O very\O tasty\B and\O fresh\B from\O the\O lamb\O sausages\O ,\O sardines\O with\O biscuits\O ,\O large\O whole\O shrimp\O to\O the\O amazing\O pistachio\O ice\O cream\O (\O the\O best\O and\O freshest\O I\O 've\O ever\O had\O )\O .\O
1723658:2	The dishes offered were unique , very tasty and fresh from the lamb sausages , sardines with biscuits , large whole shrimp to the amazing pistachio ice cream ( the best and freshest I 've ever had ) .	The\O dishes\O offered\O were\O unique\O ,\O very\O tasty\O and\O fresh\O from\O the\O lamb\O sausages\O ,\O sardines\O with\O biscuits\O ,\O large\O whole\O shrimp\O to\O the\O amazing\O pistachio\B ice\I cream\I (\O the\O best\O and\O freshest\O I\O 've\O ever\O had\O )\O .\O	The\O dishes\O offered\O were\O unique\O ,\O very\O tasty\O and\O fresh\O from\O the\O lamb\O sausages\O ,\O sardines\O with\O biscuits\O ,\O large\O whole\O shrimp\O to\O the\O amazing\B pistachio\O ice\O cream\O (\O the\O best\O and\O freshest\O I\O 've\O ever\O had\O )\O .\O
1723658:3	I 'm glad I was introduced to this place and this is a rare gem in NY .	I\O 'm\O glad\O I\O was\O introduced\O to\O this\O place\B and\O this\O is\O a\O rare\O gem\O in\O NY\O .\O	I\O 'm\O glad\B I\O was\O introduced\O to\O this\O place\O and\O this\O is\O a\O rare\O gem\O in\O NY\O .\O
1726001:1	The freshest , best variety , and the fastest delivery .	The\O freshest\O ,\O best\O variety\O ,\O and\O the\O fastest\O delivery\B .\O	The\O freshest\O ,\O best\O variety\O ,\O and\O the\O fastest\B delivery\O .\O
1726427:0	The service was excellent and the food was delicious .	The\O service\B was\O excellent\O and\O the\O food\O was\O delicious\O .\O	The\O service\O was\O excellent\B and\O the\O food\O was\O delicious\O .\O
1726427:0	The service was excellent and the food was delicious .	The\O service\O was\O excellent\O and\O the\O food\B was\O delicious\O .\O	The\O service\O was\O excellent\O and\O the\O food\O was\O delicious\B .\O
1726427:1	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	We\O are\O very\O particular\O about\O sushi\B and\O were\O both\O please\O with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O	We\O are\O very\O particular\B about\O sushi\O and\O were\O both\O please\O with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O
1726427:1	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\O with\O every\O choice\O which\O included\O :\O ceviche\B mix\I (\I special\I )\I ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\B with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O
1726427:1	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\O with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\B dumplings\I ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\B with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O
1726427:1	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\O with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\B sashimi\I ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\B with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O
1726427:1	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\O with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\B ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\B with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O
1726427:1	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\O with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\B types\I of\I sake\I ,\O and\O the\O banana\O tempura\O .\O	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\B with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O
1726427:1	We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\O with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\B tempura\I .\O	We\O are\O very\O particular\O about\O sushi\O and\O were\O both\O please\B with\O every\O choice\O which\O included\O :\O ceviche\O mix\O (\O special\O )\O ,\O crab\O dumplings\O ,\O assorted\O sashimi\O ,\O sushi\O and\O rolls\O ,\O two\O types\O of\O sake\O ,\O and\O the\O banana\O tempura\O .\O
1726427:3	Definitely a great spot for a nice occasion or date .	Definitely\O a\O great\O spot\B for\O a\O nice\O occasion\O or\O date\O .\O	Definitely\O a\O great\B spot\O for\O a\O nice\O occasion\O or\O date\O .\O
1726473:0	Average to good Thai food , but terrible delivery .	Average\O to\O good\O Thai\B food\I ,\O but\O terrible\O delivery\O .\O	Average\B to\I good\I Thai\O food\O ,\O but\O terrible\O delivery\O .\O
1726473:0	Average to good Thai food , but terrible delivery .	Average\O to\O good\O Thai\O food\O ,\O but\O terrible\O delivery\B .\O	Average\O to\O good\O Thai\O food\O ,\O but\O terrible\B delivery\O .\O
1726473:4	The food arrived 20 minutes after I called , cold and soggy .	The\O food\B arrived\O 20\O minutes\O after\O I\O called\O ,\O cold\O and\O soggy\O .\O	The\O food\O arrived\O 20\O minutes\O after\O I\O called\O ,\O cold\B and\O soggy\B .\O
1727363:1	This is a wonderful place on all stand points especially value ofr money .	This\O is\O a\O wonderful\O place\B on\O all\O stand\O points\O especially\O value\O ofr\O money\O .\O	This\O is\O a\O wonderful\B place\O on\O all\O stand\O points\O especially\O value\O ofr\O money\O .\O
1727363:2	An excellent service	An\O excellent\O service\B	An\O excellent\B service\O
1728733:1	We were greeted promptly by the waiter who was very nice and cordial .	We\O were\O greeted\O promptly\O by\O the\O waiter\B who\O was\O very\O nice\O and\O cordial\O .\O	We\O were\O greeted\O promptly\O by\O the\O waiter\O who\O was\O very\O nice\B and\O cordial\B .\O
