s_id	sentence	target_tags	opinion_words_tags
1545	I use this for my tutoring business , and since I 'm always bouncing from student to student , it is ideal for portability and battery life ( yes , it gets the 8 hours as advertised ! ) .	I\O use\O this\O for\O my\O tutoring\O business\O ,\O and\O since\O I\O 'm\O always\O bouncing\O from\O student\O to\O student\O ,\O it\O is\O ideal\O for\O portability\B and\O battery\O life\O (\O yes\O ,\O it\O gets\O the\O 8\O hours\O as\O advertised\O !\O )\O .\O	I\O use\O this\O for\O my\O tutoring\O business\O ,\O and\O since\O I\O 'm\O always\O bouncing\O from\O student\O to\O student\O ,\O it\O is\O ideal\B for\O portability\O and\O battery\O life\O (\O yes\O ,\O it\O gets\O the\O 8\O hours\O as\O advertised\O !\O )\O .\O
1545	I use this for my tutoring business , and since I 'm always bouncing from student to student , it is ideal for portability and battery life ( yes , it gets the 8 hours as advertised ! ) .	I\O use\O this\O for\O my\O tutoring\O business\O ,\O and\O since\O I\O 'm\O always\O bouncing\O from\O student\O to\O student\O ,\O it\O is\O ideal\O for\O portability\O and\O battery\B life\I (\O yes\O ,\O it\O gets\O the\O 8\O hours\O as\O advertised\O !\O )\O .\O	I\O use\O this\O for\O my\O tutoring\O business\O ,\O and\O since\O I\O 'm\O always\O bouncing\O from\O student\O to\O student\O ,\O it\O is\O ideal\B for\O portability\O and\O battery\O life\O (\O yes\O ,\O it\O gets\O the\O 8\O hours\O as\O advertised\O !\O )\O .\O
1587	It is in the best condition and has a really high quality .	It\O is\O in\O the\O best\O condition\O and\O has\O a\O really\O high\O quality\B .\O	It\O is\O in\O the\O best\O condition\O and\O has\O a\O really\O high\B quality\O .\O
1236	When it come time for warranty service to Toshiba you do n't matter .	When\O it\O come\O time\O for\O warranty\B service\I to\I Toshiba\I you\O do\O n't\O matter\O .\O	When\O it\O come\O time\O for\O warranty\O service\O to\O Toshiba\O you\O do\B n't\I matter\I .\O
1911	However the frozen screens kept happening .	However\O the\O frozen\O screens\B kept\O happening\O .\O	However\O the\O frozen\B screens\O kept\O happening\O .\O
275	It is short on space , and downloads always had problems being completed , or were said to be 'corrupted ' .	It\O is\O short\O on\O space\B ,\O and\O downloads\O always\O had\O problems\O being\O completed\O ,\O or\O were\O said\O to\O be\O 'corrupted\O '\O .\O	It\O is\O short\B on\O space\O ,\O and\O downloads\O always\O had\O problems\O being\O completed\O ,\O or\O were\O said\O to\O be\O 'corrupted\O '\O .\O
275	It is short on space , and downloads always had problems being completed , or were said to be 'corrupted ' .	It\O is\O short\O on\O space\O ,\O and\O downloads\B always\O had\O problems\O being\O completed\O ,\O or\O were\O said\O to\O be\O 'corrupted\O '\O .\O	It\O is\O short\B on\O space\O ,\O and\O downloads\O always\O had\O problems\O being\O completed\O ,\O or\O were\O said\O to\O be\O 'corrupted\O '\O .\O
191	3 ) Horrible customer support	3\O )\O Horrible\O customer\B support\I	3\O )\O Horrible\B customer\O support\O
2611	Apple is always great about the aesthetics of things , they always come up with good looking products .	Apple\O is\O always\O great\O about\O the\O aesthetics\B of\O things\O ,\O they\O always\O come\O up\O with\O good\O looking\O products\O .\O	Apple\O is\O always\O great\B about\O the\O aesthetics\O of\O things\O ,\O they\O always\O come\O up\O with\O good\O looking\O products\O .\O
2940	Runs smooth and quick .	Runs\B smooth\O and\O quick\O .\O	Runs\O smooth\B and\O quick\B .\O
2577	The downside to this netbook is pretty much the same for any netbook : screen size is not something I 'd stare at for the entire 10-11 hours of battery life five days a week .	The\O downside\O to\O this\O netbook\O is\O pretty\O much\O the\O same\O for\O any\O netbook\O :\O screen\B size\I is\O not\O something\O I\O 'd\O stare\O at\O for\O the\O entire\O 10-11\O hours\O of\O battery\O life\O five\O days\O a\O week\O .\O	The\O downside\B to\O this\O netbook\O is\O pretty\O much\O the\O same\O for\O any\O netbook\O :\O screen\O size\O is\O not\O something\O I\O 'd\O stare\O at\O for\O the\O entire\O 10-11\O hours\O of\O battery\O life\O five\O days\O a\O week\O .\O
2933	The graphics are great .	The\O graphics\B are\O great\O .\O	The\O graphics\O are\O great\B .\O
1208	in 5 months the connect quality got worse and worse .	in\O 5\O months\O the\O connect\B quality\I got\O worse\O and\O worse\O .\O	in\O 5\O months\O the\O connect\O quality\O got\O worse\B and\O worse\O .\O
2494	The big screen allows you to enjoy watching movies , pictures and etc !	The\O big\O screen\B allows\O you\O to\O enjoy\O watching\O movies\O ,\O pictures\O and\O etc\O !\O	The\O big\B screen\O allows\O you\O to\O enjoy\O watching\O movies\O ,\O pictures\O and\O etc\O !\O
2807	the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic , not to mention the laptop was designed for right handed person .	the\O headphone\B and\O mic\O jack\O are\O in\O front\O of\O touch-pad\O making\O the\O touch-pad\O hard\O to\O use\O when\O using\O headphones/mic\O ,\O not\O to\O mention\O the\O laptop\O was\O designed\O for\O right\O handed\O person\O .\O	the\O headphone\O and\O mic\O jack\O are\O in\O front\O of\O touch-pad\O making\O the\O touch-pad\O hard\B to\O use\O when\O using\O headphones/mic\O ,\O not\O to\O mention\O the\O laptop\O was\O designed\O for\O right\O handed\O person\O .\O
2807	the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic , not to mention the laptop was designed for right handed person .	the\O headphone\O and\O mic\B jack\I are\O in\O front\O of\O touch-pad\O making\O the\O touch-pad\O hard\O to\O use\O when\O using\O headphones/mic\O ,\O not\O to\O mention\O the\O laptop\O was\O designed\O for\O right\O handed\O person\O .\O	the\O headphone\O and\O mic\O jack\O are\O in\O front\O of\O touch-pad\O making\O the\O touch-pad\O hard\B to\O use\O when\O using\O headphones/mic\O ,\O not\O to\O mention\O the\O laptop\O was\O designed\O for\O right\O handed\O person\O .\O
2807	the headphone and mic jack are in front of touch-pad making the touch-pad hard to use when using headphones/mic , not to mention the laptop was designed for right handed person .	the\O headphone\O and\O mic\O jack\O are\O in\O front\O of\O touch-pad\O making\O the\O touch-pad\B hard\O to\O use\O when\O using\O headphones/mic\O ,\O not\O to\O mention\O the\O laptop\O was\O designed\O for\O right\O handed\O person\O .\O	the\O headphone\O and\O mic\O jack\O are\O in\O front\O of\O touch-pad\O making\O the\O touch-pad\O hard\B to\I use\I when\O using\O headphones/mic\O ,\O not\O to\O mention\O the\O laptop\O was\O designed\O for\O right\O handed\O person\O .\O
12	For the [ $ ] price ( special offer ) this is a great laptop .	For\O the\O [\O $\O ]\O price\B (\O special\O offer\O )\O this\O is\O a\O great\O laptop\O .\O	For\O the\O [\O $\O ]\O price\O (\O special\O offer\O )\O this\O is\O a\O great\B laptop\O .\O
61	What I 'd like is for the laptop to run well without having to purchase additional memory .	What\O I\O 'd\O like\O is\O for\O the\O laptop\O to\O run\B well\O without\O having\O to\O purchase\O additional\O memory\O .\O	What\O I\O 'd\O like\O is\O for\O the\O laptop\O to\O run\O well\B without\O having\O to\O purchase\O additional\O memory\O .\O
2487	It is fast booting up , shutting down , and connection with the internet .	It\O is\O fast\O booting\O up\O ,\O shutting\O down\O ,\O and\O connection\B with\I the\I internet\I .\O	It\O is\O fast\B booting\O up\O ,\O shutting\O down\O ,\O and\O connection\O with\O the\O internet\O .\O
2487	It is fast booting up , shutting down , and connection with the internet .	It\O is\O fast\O booting\B up\I ,\O shutting\O down\O ,\O and\O connection\O with\O the\O internet\O .\O	It\O is\O fast\B booting\O up\O ,\O shutting\O down\O ,\O and\O connection\O with\O the\O internet\O .\O
2487	It is fast booting up , shutting down , and connection with the internet .	It\O is\O fast\O booting\O up\O ,\O shutting\B down\I ,\O and\O connection\O with\O the\O internet\O .\O	It\O is\O fast\B booting\O up\O ,\O shutting\O down\O ,\O and\O connection\O with\O the\O internet\O .\O
1638	The battery life is great .	The\O battery\B life\I is\O great\O .\O	The\O battery\O life\O is\O great\B .\O
3082	This is not a serious gaming laptop or a serious media machine ;	This\O is\O not\O a\O serious\O gaming\B laptop\O or\O a\O serious\O media\O machine\O ;\O	This\O is\O not\O a\O serious\B gaming\O laptop\O or\O a\O serious\O media\O machine\O ;\O
1909	They replaced my hard drive as well as my mother board .	They\O replaced\O my\O hard\B drive\I as\O well\O as\O my\O mother\O board\O .\O	They\O replaced\B my\O hard\O drive\O as\O well\O as\O my\O mother\O board\O .\O
1909	They replaced my hard drive as well as my mother board .	They\O replaced\O my\O hard\O drive\O as\O well\O as\O my\O mother\B board\I .\O	They\O replaced\B my\O hard\O drive\O as\O well\O as\O my\O mother\O board\O .\O
2512	There is nothing to complain about the system .	There\O is\O nothing\O to\O complain\O about\O the\O system\B .\O	There\O is\O nothing\B to\I complain\I about\O the\O system\O .\O
2234	and it comes with the new OSX that comes with new features that makes the use more easy .	and\O it\O comes\O with\O the\O new\O OSX\B that\O comes\O with\O new\O features\O that\O makes\O the\O use\O more\O easy\O .\O	and\O it\O comes\O with\O the\O new\B OSX\O that\O comes\O with\O new\O features\O that\O makes\O the\O use\O more\O easy\O .\O
2234	and it comes with the new OSX that comes with new features that makes the use more easy .	and\O it\O comes\O with\O the\O new\O OSX\O that\O comes\O with\O new\O features\B that\O makes\O the\O use\O more\O easy\O .\O	and\O it\O comes\O with\O the\O new\O OSX\O that\O comes\O with\O new\B features\O that\O makes\O the\O use\O more\O easy\O .\O
2234	and it comes with the new OSX that comes with new features that makes the use more easy .	and\O it\O comes\O with\O the\O new\O OSX\O that\O comes\O with\O new\O features\O that\O makes\O the\O use\B more\O easy\O .\O	and\O it\O comes\O with\O the\O new\O OSX\O that\O comes\O with\O new\O features\O that\O makes\O the\O use\O more\O easy\B .\O
405	Now the screen is going darker , darker , darker .	Now\O the\O screen\B is\O going\O darker\O ,\O darker\O ,\O darker\O .\O	Now\O the\O screen\O is\O going\O darker\B ,\O darker\O ,\O darker\O .\O
956	I sent it back and found this time that the battery was faulty , so I got a new one and some other fixes they found .	I\O sent\O it\O back\O and\O found\O this\O time\O that\O the\O battery\B was\O faulty\O ,\O so\O I\O got\O a\O new\O one\O and\O some\O other\O fixes\O they\O found\O .\O	I\O sent\O it\O back\O and\O found\O this\O time\O that\O the\O battery\O was\O faulty\B ,\O so\O I\O got\O a\O new\O one\O and\O some\O other\O fixes\O they\O found\O .\O
2516	Great pick for portability and affordability .	Great\O pick\O for\O portability\B and\O affordability\O .\O	Great\B pick\O for\O portability\O and\O affordability\O .\O
2516	Great pick for portability and affordability .	Great\O pick\O for\O portability\O and\O affordability\B .\O	Great\B pick\O for\O portability\O and\O affordability\O .\O
2760	It 's fast , it 's easy easy easy to set up , easy to hook to my wireless network .	It\O 's\O fast\O ,\O it\O 's\O easy\O easy\O easy\O to\O set\B up\I ,\O easy\O to\O hook\O to\O my\O wireless\O network\O .\O	It\O 's\O fast\O ,\O it\O 's\O easy\B easy\B easy\B to\O set\O up\O ,\O easy\O to\O hook\O to\O my\O wireless\O network\O .\O
2760	It 's fast , it 's easy easy easy to set up , easy to hook to my wireless network .	It\O 's\O fast\O ,\O it\O 's\O easy\O easy\O easy\O to\O set\O up\O ,\O easy\O to\O hook\B to\I my\I wireless\I network\I .\O	It\O 's\O fast\O ,\O it\O 's\O easy\O easy\O easy\O to\O set\O up\O ,\O easy\B to\O hook\O to\O my\O wireless\O network\O .\O
1597	I previously purchased a 13 '' macbook ( had pro specs and was aluminum style ) which had a nvidia 9800 ( If I am not mistaken ) and it had major heating issues .	I\O previously\O purchased\O a\O 13\O ''\O macbook\O (\O had\O pro\O specs\O and\O was\O aluminum\O style\O )\O which\O had\O a\O nvidia\B 9800\I (\O If\O I\O am\O not\O mistaken\O )\O and\O it\O had\O major\O heating\O issues\O .\O	I\O previously\O purchased\O a\O 13\O ''\O macbook\O (\O had\O pro\O specs\O and\O was\O aluminum\O style\O )\O which\O had\O a\O nvidia\O 9800\O (\O If\O I\O am\O not\O mistaken\O )\O and\O it\O had\O major\O heating\O issues\B .\O
2338	I take it everywhere with me because it 's so easy to carry .	I\O take\O it\O everywhere\O with\O me\O because\O it\O 's\O so\O easy\O to\O carry\B .\O	I\O take\O it\O everywhere\O with\O me\O because\O it\O 's\O so\O easy\B to\O carry\O .\O
2936	Oh and it has word and stuff but its a trial verion so after about a month or so when you go to open it it asks for a product key which didnt come with the computer and even after clicking cancel it wont let you use it at all I use the old word processer which works good .	Oh\O and\O it\O has\O word\O and\O stuff\O but\O its\O a\O trial\O verion\O so\O after\O about\O a\O month\O or\O so\O when\O you\O go\O to\O open\O it\O it\O asks\O for\O a\O product\O key\O which\O didnt\O come\O with\O the\O computer\O and\O even\O after\O clicking\O cancel\O it\O wont\O let\O you\O use\O it\O at\O all\O I\O use\O the\O old\O word\B processer\I which\O works\O good\O .\O	Oh\O and\O it\O has\O word\O and\O stuff\O but\O its\O a\O trial\O verion\O so\O after\O about\O a\O month\O or\O so\O when\O you\O go\O to\O open\O it\O it\O asks\O for\O a\O product\O key\O which\O didnt\O come\O with\O the\O computer\O and\O even\O after\O clicking\O cancel\O it\O wont\O let\O you\O use\O it\O at\O all\O I\O use\O the\O old\O word\O processer\O which\O works\O good\B .\O
684	The keyboard has a wonderful nature feel .	The\O keyboard\B has\O a\O wonderful\O nature\O feel\O .\O	The\O keyboard\O has\O a\O wonderful\B nature\O feel\O .\O
2762	The battery does n't last long but I 'm sure an upgrade battery would solve that problem .	The\O battery\B does\O n't\O last\O long\O but\O I\O 'm\O sure\O an\O upgrade\O battery\O would\O solve\O that\O problem\O .\O	The\O battery\O does\B n't\I last\I long\I but\O I\O 'm\O sure\O an\O upgrade\O battery\O would\O solve\O that\O problem\O .\O
2440	I was looking too closely at the other performance specs and while comparing , I took it for granted that these features were standard .	I\O was\O looking\O too\O closely\O at\O the\O other\O performance\O specs\O and\O while\O comparing\O ,\O I\O took\O it\O for\O granted\O that\O these\O features\B were\O standard\O .\O	I\O was\O looking\O too\O closely\O at\O the\O other\O performance\O specs\O and\O while\O comparing\O ,\O I\O took\O it\O for\O granted\O that\O these\O features\O were\O standard\B .\O
735	I bought this last week , and the very next day had to return it because it over heated and the touch-mouse stopped responding .	I\O bought\O this\O last\O week\O ,\O and\O the\O very\O next\O day\O had\O to\O return\O it\O because\O it\O over\O heated\O and\O the\O touch-mouse\B stopped\O responding\O .\O	I\O bought\O this\O last\O week\O ,\O and\O the\O very\O next\O day\O had\O to\O return\O it\O because\O it\O over\O heated\O and\O the\O touch-mouse\O stopped\B responding\O .\O
2821	Oh yea , has no numeric pad on the side .	Oh\O yea\O ,\O has\O no\O numeric\B pad\I on\O the\O side\O .\O	Oh\O yea\O ,\O has\O no\B numeric\O pad\O on\O the\O side\O .\O
1987	The cover for the DVD drive soon came off , too -- a mark of poor construction quality .	The\O cover\B for\I the\I DVD\I drive\I soon\O came\O off\O ,\O too\O --\O a\O mark\O of\O poor\O construction\O quality\O .\O	The\O cover\O for\O the\O DVD\O drive\O soon\O came\B off\I ,\O too\O --\O a\O mark\O of\O poor\B construction\O quality\O .\O
1987	The cover for the DVD drive soon came off , too -- a mark of poor construction quality .	The\O cover\O for\O the\O DVD\O drive\O soon\O came\O off\O ,\O too\O --\O a\O mark\O of\O poor\O construction\B quality\I .\O	The\O cover\O for\O the\O DVD\O drive\O soon\O came\O off\O ,\O too\O --\O a\O mark\O of\O poor\B construction\O quality\O .\O
1327	But the arm velcro is torn after one use .	But\O the\O arm\B velcro\I is\O torn\O after\O one\O use\O .\O	But\O the\O arm\O velcro\O is\O torn\B after\O one\O use\O .\O
1639	The software is amazing .	The\O software\B is\O amazing\O .\O	The\O software\O is\O amazing\B .\O
1288	We carry the netbook around here and there , hence it 's kinda of irritating when the LCD just `` slide '' downwards .	We\O carry\O the\O netbook\O around\O here\O and\O there\O ,\O hence\O it\O 's\O kinda\O of\O irritating\O when\O the\O LCD\B just\O ``\O slide\O ''\O downwards\O .\O	We\O carry\O the\O netbook\O around\O here\O and\O there\O ,\O hence\O it\O 's\O kinda\O of\O irritating\B when\O the\O LCD\O just\O ``\O slide\O ''\O downwards\O .\O
2959	The 2 GB of RAM is plenty , able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown .	The\O 2\B GB\I of\I RAM\I is\O plenty\O ,\O able\O to\O run\O Windows\O 7\O and\O at\O least\O 2\O or\O 3\O other\O programs\O with\O next\O to\O no\O slowdown\O .\O	The\O 2\O GB\O of\O RAM\O is\O plenty\B ,\O able\O to\O run\O Windows\O 7\O and\O at\O least\O 2\O or\O 3\O other\O programs\O with\O next\O to\O no\O slowdown\O .\O
2959	The 2 GB of RAM is plenty , able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown .	The\O 2\O GB\O of\O RAM\O is\O plenty\O ,\O able\O to\O run\O Windows\B 7\I and\O at\O least\O 2\O or\O 3\O other\O programs\O with\O next\O to\O no\O slowdown\O .\O	The\O 2\O GB\O of\O RAM\O is\O plenty\O ,\O able\B to\O run\O Windows\O 7\O and\O at\O least\O 2\O or\O 3\O other\O programs\O with\O next\O to\O no\O slowdown\O .\O
2959	The 2 GB of RAM is plenty , able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown .	The\O 2\O GB\O of\O RAM\O is\O plenty\O ,\O able\O to\O run\O Windows\O 7\O and\O at\O least\O 2\O or\O 3\O other\O programs\B with\O next\O to\O no\O slowdown\O .\O	The\O 2\O GB\O of\O RAM\O is\O plenty\O ,\O able\B to\O run\O Windows\O 7\O and\O at\O least\O 2\O or\O 3\O other\O programs\O with\O next\O to\O no\O slowdown\O .\O
26	The battery life is amazing , the versitility is outstanding .	The\O battery\B life\I is\O amazing\O ,\O the\O versitility\O is\O outstanding\O .\O	The\O battery\O life\O is\O amazing\B ,\O the\O versitility\O is\O outstanding\O .\O
26	The battery life is amazing , the versitility is outstanding .	The\O battery\O life\O is\O amazing\O ,\O the\O versitility\B is\O outstanding\O .\O	The\O battery\O life\O is\O amazing\O ,\O the\O versitility\O is\O outstanding\B .\O
264	Vista is a nightmare .	Vista\B is\O a\O nightmare\O .\O	Vista\O is\O a\O nightmare\B .\O
2214	The program came with the computer and works beautifully .	The\O program\B came\O with\O the\O computer\O and\O works\O beautifully\O .\O	The\O program\O came\O with\O the\O computer\O and\O works\O beautifully\B .\O
1221	I was loving this Netbook because it had an amazing screen and display and was small and light , but after 1 week it stopped openning web pages for me ( even after installing new browsers ) then eventually it just started giving me a blue screen and crashing everytime I booted it .	I\O was\O loving\O this\O Netbook\O because\O it\O had\O an\O amazing\O screen\B and\O display\O and\O was\O small\O and\O light\O ,\O but\O after\O 1\O week\O it\O stopped\O openning\O web\O pages\O for\O me\O (\O even\O after\O installing\O new\O browsers\O )\O then\O eventually\O it\O just\O started\O giving\O me\O a\O blue\O screen\O and\O crashing\O everytime\O I\O booted\O it\O .\O	I\O was\O loving\O this\O Netbook\O because\O it\O had\O an\O amazing\B screen\O and\O display\O and\O was\O small\O and\O light\O ,\O but\O after\O 1\O week\O it\O stopped\O openning\O web\O pages\O for\O me\O (\O even\O after\O installing\O new\O browsers\O )\O then\O eventually\O it\O just\O started\O giving\O me\O a\O blue\O screen\O and\O crashing\O everytime\O I\O booted\O it\O .\O
1221	I was loving this Netbook because it had an amazing screen and display and was small and light , but after 1 week it stopped openning web pages for me ( even after installing new browsers ) then eventually it just started giving me a blue screen and crashing everytime I booted it .	I\O was\O loving\O this\O Netbook\O because\O it\O had\O an\O amazing\O screen\O and\O display\B and\O was\O small\O and\O light\O ,\O but\O after\O 1\O week\O it\O stopped\O openning\O web\O pages\O for\O me\O (\O even\O after\O installing\O new\O browsers\O )\O then\O eventually\O it\O just\O started\O giving\O me\O a\O blue\O screen\O and\O crashing\O everytime\O I\O booted\O it\O .\O	I\O was\O loving\O this\O Netbook\O because\O it\O had\O an\O amazing\O screen\O and\O display\O and\O was\O small\B and\O light\B ,\O but\O after\O 1\O week\O it\O stopped\O openning\O web\O pages\O for\O me\O (\O even\O after\O installing\O new\O browsers\O )\O then\O eventually\O it\O just\O started\O giving\O me\O a\O blue\O screen\O and\O crashing\O everytime\O I\O booted\O it\O .\O
1221	I was loving this Netbook because it had an amazing screen and display and was small and light , but after 1 week it stopped openning web pages for me ( even after installing new browsers ) then eventually it just started giving me a blue screen and crashing everytime I booted it .	I\O was\O loving\O this\O Netbook\O because\O it\O had\O an\O amazing\O screen\O and\O display\O and\O was\O small\O and\O light\O ,\O but\O after\O 1\O week\O it\O stopped\O openning\O web\O pages\O for\O me\O (\O even\O after\O installing\O new\O browsers\B )\O then\O eventually\O it\O just\O started\O giving\O me\O a\O blue\O screen\O and\O crashing\O everytime\O I\O booted\O it\O .\O	I\O was\O loving\O this\O Netbook\O because\O it\O had\O an\O amazing\O screen\O and\O display\O and\O was\O small\O and\O light\O ,\O but\O after\O 1\O week\O it\O stopped\O openning\O web\O pages\O for\O me\O (\O even\O after\O installing\O new\B browsers\O )\O then\O eventually\O it\O just\O started\O giving\O me\O a\O blue\O screen\O and\O crashing\O everytime\O I\O booted\O it\O .\O
1237	The So called laptop Runs to Slow and I hate it !	The\O So\O called\O laptop\O Runs\B to\O Slow\O and\O I\O hate\O it\O !\O	The\O So\O called\O laptop\O Runs\O to\O Slow\B and\O I\O hate\B it\O !\O
359	Charger seems large for this class of computer .	Charger\B seems\O large\O for\O this\O class\O of\O computer\O .\O	Charger\O seems\O large\B for\O this\O class\O of\O computer\O .\O
2690	I dislike the quality and the placement of the speakers .	I\O dislike\O the\O quality\O and\O the\O placement\O of\O the\O speakers\B .\O	I\O dislike\B the\O quality\O and\O the\O placement\O of\O the\O speakers\O .\O
2713	The screen graphics and clarity , and sharpness are great .	The\O screen\B graphics\I and\O clarity\O ,\O and\O sharpness\O are\O great\O .\O	The\O screen\O graphics\O and\O clarity\O ,\O and\O sharpness\O are\O great\B .\O
2713	The screen graphics and clarity , and sharpness are great .	The\O screen\O graphics\O and\O clarity\B ,\O and\O sharpness\O are\O great\O .\O	The\O screen\O graphics\O and\O clarity\O ,\O and\O sharpness\O are\O great\B .\O
2713	The screen graphics and clarity , and sharpness are great .	The\O screen\O graphics\O and\O clarity\O ,\O and\O sharpness\B are\O great\O .\O	The\O screen\O graphics\O and\O clarity\O ,\O and\O sharpness\O are\O great\B .\O
2071	So I called customer support ( which is good too ) and they went through it and it is just a safety feature and it does not affect performance at all , I just chose to hide the message .	So\O I\O called\O customer\B support\I (\O which\O is\O good\O too\O )\O and\O they\O went\O through\O it\O and\O it\O is\O just\O a\O safety\O feature\O and\O it\O does\O not\O affect\O performance\O at\O all\O ,\O I\O just\O chose\O to\O hide\O the\O message\O .\O	So\O I\O called\O customer\O support\O (\O which\O is\O good\B too\O )\O and\O they\O went\O through\O it\O and\O it\O is\O just\O a\O safety\O feature\O and\O it\O does\O not\O affect\O performance\O at\O all\O ,\O I\O just\O chose\O to\O hide\O the\O message\O .\O
2071	So I called customer support ( which is good too ) and they went through it and it is just a safety feature and it does not affect performance at all , I just chose to hide the message .	So\O I\O called\O customer\O support\O (\O which\O is\O good\O too\O )\O and\O they\O went\O through\O it\O and\O it\O is\O just\O a\O safety\O feature\O and\O it\O does\O not\O affect\O performance\B at\O all\O ,\O I\O just\O chose\O to\O hide\O the\O message\O .\O	So\O I\O called\O customer\O support\O (\O which\O is\O good\O too\O )\O and\O they\O went\O through\O it\O and\O it\O is\O just\O a\O safety\O feature\O and\O it\O does\O not\B affect\I performance\O at\O all\O ,\O I\O just\O chose\O to\O hide\O the\O message\O .\O
2348	The unibody design is edgy and durable .	The\O unibody\B design\I is\O edgy\O and\O durable\O .\O	The\O unibody\O design\O is\O edgy\B and\O durable\B .\O
1441	STOPPED BOOTING UP less than a week after my one-year warranty was up .	STOPPED\O BOOTING\B UP\I less\O than\O a\O week\O after\O my\O one-year\O warranty\O was\O up\O .\O	STOPPED\B BOOTING\O UP\O less\O than\O a\O week\O after\O my\O one-year\O warranty\O was\O up\O .\O
1441	STOPPED BOOTING UP less than a week after my one-year warranty was up .	STOPPED\O BOOTING\O UP\O less\O than\O a\O week\O after\O my\O one-year\B warranty\I was\O up\O .\O	STOPPED\O BOOTING\O UP\O less\O than\O a\O week\O after\O my\O one-year\O warranty\O was\O up\B .\O
2860	But , for the cost this is a winner .	But\O ,\O for\O the\O cost\B this\O is\O a\O winner\O .\O	But\O ,\O for\O the\O cost\O this\O is\O a\O winner\B .\O
817	Also , the battery does not last very long at all .	Also\O ,\O the\O battery\B does\O not\O last\O very\O long\O at\O all\O .\O	Also\O ,\O the\O battery\O does\O not\O last\O very\O long\B at\O all\O .\O
427	I bought it from HSN because it was `` bundled '' with extra software , but as it turns out , that software just crashes it more often ... ..	I\O bought\O it\O from\O HSN\O because\O it\O was\O ``\O bundled\O ''\O with\O extra\O software\O ,\O but\O as\O it\O turns\O out\O ,\O that\O software\B just\O crashes\O it\O more\O often\O ...\O ..\O	I\O bought\O it\O from\O HSN\O because\O it\O was\O ``\O bundled\O ''\O with\O extra\O software\O ,\O but\O as\O it\O turns\O out\O ,\O that\O software\O just\O crashes\B it\O more\O often\O ...\O ..\O
1139	I constantly had to send my laptop in for services every 3 months and it always seems to be the same problem that they said they had already fixed .	I\O constantly\O had\O to\O send\O my\O laptop\O in\O for\O services\B every\O 3\O months\O and\O it\O always\O seems\O to\O be\O the\O same\O problem\O that\O they\O said\O they\O had\O already\O fixed\O .\O	I\O constantly\O had\O to\O send\O my\O laptop\O in\O for\O services\O every\O 3\O months\O and\O it\O always\O seems\O to\O be\O the\O same\O problem\B that\O they\O said\O they\O had\O already\O fixed\O .\O
1591	Strong performance in this device makes use of fun and a strong sense of the era of speed This device serves all modern requirements is a very strong game and is very useful for designers .	Strong\O performance\B in\O this\O device\O makes\O use\O of\O fun\O and\O a\O strong\O sense\O of\O the\O era\O of\O speed\O This\O device\O serves\O all\O modern\O requirements\O is\O a\O very\O strong\O game\O and\O is\O very\O useful\O for\O designers\O .\O	Strong\O performance\O in\O this\O device\O makes\O use\O of\O fun\O and\O a\O strong\B sense\O of\O the\O era\O of\O speed\O This\O device\O serves\O all\O modern\O requirements\O is\O a\O very\O strong\O game\O and\O is\O very\O useful\O for\O designers\O .\O
536	I was sorely disapointed to discover that HP ( what I thought was a reputable company ) would n't honor the warrenty when the fan blade fell apart .	I\O was\O sorely\O disapointed\O to\O discover\O that\O HP\O (\O what\O I\O thought\O was\O a\O reputable\O company\O )\O would\O n't\O honor\O the\O warrenty\B when\O the\O fan\O blade\O fell\O apart\O .\O	I\O was\O sorely\B disapointed\I to\O discover\O that\O HP\O (\O what\O I\O thought\O was\O a\O reputable\O company\O )\O would\O n't\O honor\O the\O warrenty\O when\O the\O fan\O blade\O fell\O apart\O .\O
536	I was sorely disapointed to discover that HP ( what I thought was a reputable company ) would n't honor the warrenty when the fan blade fell apart .	I\O was\O sorely\O disapointed\O to\O discover\O that\O HP\O (\O what\O I\O thought\O was\O a\O reputable\O company\O )\O would\O n't\O honor\O the\O warrenty\O when\O the\O fan\B blade\I fell\O apart\O .\O	I\O was\O sorely\O disapointed\O to\O discover\O that\O HP\O (\O what\O I\O thought\O was\O a\O reputable\O company\O )\O would\O n't\O honor\O the\O warrenty\O when\O the\O fan\O blade\O fell\B apart\I .\O
1434	More times that not the screen pops up saying I have a bad internet connection , or the page ca n't be displayed .	More\O times\O that\O not\O the\O screen\O pops\O up\O saying\O I\O have\O a\O bad\O internet\B connection\I ,\O or\O the\O page\O ca\O n't\O be\O displayed\O .\O	More\O times\O that\O not\O the\O screen\O pops\O up\O saying\O I\O have\O a\O bad\B internet\O connection\O ,\O or\O the\O page\O ca\O n't\O be\O displayed\O .\O
