s_id	sentence	target_tags	opinion_words_tags
498657:5	A few tips : skip the turnip cake , roast pork buns and egg custards .	A\O few\O tips\O :\O skip\O the\O turnip\B cake\I ,\O roast\O pork\O buns\O and\O egg\O custards\O .\O	A\O few\O tips\O :\O skip\B the\O turnip\O cake\O ,\O roast\O pork\O buns\O and\O egg\O custards\O .\O
498657:5	A few tips : skip the turnip cake , roast pork buns and egg custards .	A\O few\O tips\O :\O skip\O the\O turnip\O cake\O ,\O roast\B pork\I buns\I and\O egg\O custards\O .\O	A\O few\O tips\O :\O skip\B the\O turnip\O cake\O ,\O roast\O pork\O buns\O and\O egg\O custards\O .\O
498657:5	A few tips : skip the turnip cake , roast pork buns and egg custards .	A\O few\O tips\O :\O skip\O the\O turnip\O cake\O ,\O roast\O pork\O buns\O and\O egg\B custards\I .\O	A\O few\O tips\O :\O skip\B the\O turnip\O cake\O ,\O roast\O pork\O buns\O and\O egg\O custards\O .\O
503807:2	The food was exceptional .	The\O food\B was\O exceptional\O .\O	The\O food\O was\O exceptional\B .\O
503807:4	I choose to go with one of the special , the braised lamb shank in red wine , which was excellent .	I\O choose\O to\O go\O with\O one\O of\O the\O special\O ,\O the\O braised\B lamb\I shank\I in\I red\I wine\I ,\O which\O was\O excellent\O .\O	I\O choose\O to\O go\O with\O one\O of\O the\O special\O ,\O the\O braised\O lamb\O shank\O in\O red\O wine\O ,\O which\O was\O excellent\B .\O
503807:5	The service was friendly and the atmosphere was casual .	The\O service\B was\O friendly\O and\O the\O atmosphere\O was\O casual\O .\O	The\O service\O was\O friendly\B and\O the\O atmosphere\O was\O casual\O .\O
503807:5	The service was friendly and the atmosphere was casual .	The\O service\O was\O friendly\O and\O the\O atmosphere\B was\O casual\O .\O	The\O service\O was\O friendly\O and\O the\O atmosphere\O was\O casual\B .\O
503807:6	The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	The\O restaurant\O is\O a\O bit\O noisy\O but\O that\O is\O something\O that\O can\O be\O overlooked\O once\O you\O sit\O down\O and\O enjoy\O a\O great\O meal\B	The\O restaurant\O is\O a\O bit\O noisy\O but\O that\O is\O something\O that\O can\O be\O overlooked\O once\O you\O sit\O down\O and\O enjoy\B a\O great\B meal\O
503807:6	The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal	The\O restaurant\B is\O a\O bit\O noisy\O but\O that\O is\O something\O that\O can\O be\O overlooked\O once\O you\O sit\O down\O and\O enjoy\O a\O great\O meal\O	The\O restaurant\O is\O a\O bit\O noisy\B but\O that\O is\O something\O that\O can\O be\O overlooked\O once\O you\O sit\O down\O and\O enjoy\O a\O great\O meal\O
505535:0	this little place has a cute interior decor and affordable city prices .	this\O little\O place\O has\O a\O cute\O interior\B decor\I and\O affordable\O city\O prices\O .\O	this\O little\O place\O has\O a\O cute\B interior\O decor\O and\O affordable\O city\O prices\O .\O
505535:0	this little place has a cute interior decor and affordable city prices .	this\O little\O place\B has\O a\O cute\O interior\O decor\O and\O affordable\O city\O prices\O .\O	this\O little\B place\O has\O a\O cute\O interior\O decor\O and\O affordable\O city\O prices\O .\O
505535:1	the pad se ew chicken was delicious , however the pad thai was far too oily .	the\O pad\B se\I ew\I chicken\I was\O delicious\O ,\O however\O the\O pad\O thai\O was\O far\O too\O oily\O .\O	the\O pad\O se\O ew\O chicken\O was\O delicious\B ,\O however\O the\O pad\O thai\O was\O far\O too\O oily\O .\O
505535:1	the pad se ew chicken was delicious , however the pad thai was far too oily .	the\O pad\O se\O ew\O chicken\O was\O delicious\O ,\O however\O the\O pad\B thai\I was\O far\O too\O oily\O .\O	the\O pad\O se\O ew\O chicken\O was\O delicious\O ,\O however\O the\O pad\O thai\O was\O far\O too\O oily\B .\O
507755:0	Have eaten at Ginger House several times , and it 's always good .	Have\O eaten\O at\O Ginger\B House\I several\O times\O ,\O and\O it\O 's\O always\O good\O .\O	Have\O eaten\O at\O Ginger\O House\O several\O times\O ,\O and\O it\O 's\O always\O good\B .\O
507755:1	The fried dumplings are GREAT !	The\O fried\B dumplings\I are\O GREAT\O !\O	The\O fried\O dumplings\O are\O GREAT\B !\O
507755:2	Finally a reliable Chinese restaurant !	Finally\O a\O reliable\O Chinese\B restaurant\I !\O	Finally\O a\O reliable\B Chinese\O restaurant\O !\O
507844:4	Terrible , terrible management - deserves to be shut-down .	Terrible\O ,\O terrible\O management\B -\O deserves\O to\O be\O shut-down\O .\O	Terrible\B ,\O terrible\B management\O -\O deserves\O to\O be\O shut-down\O .\O
507937:1	delicious bagels , especially when right out of the oven .	delicious\O bagels\B ,\O especially\O when\O right\O out\O of\O the\O oven\O .\O	delicious\B bagels\O ,\O especially\O when\O right\O out\O of\O the\O oven\O .\O
507937:2	Spreads and toppings are great - though a bit pricey .	Spreads\B and\O toppings\O are\O great\O -\O though\O a\O bit\O pricey\O .\O	Spreads\O and\O toppings\O are\O great\B -\O though\O a\O bit\O pricey\B .\O
507937:2	Spreads and toppings are great - though a bit pricey .	Spreads\O and\O toppings\B are\O great\O -\O though\O a\O bit\O pricey\O .\O	Spreads\O and\O toppings\O are\O great\B -\O though\O a\O bit\O pricey\B .\O
507937:3	Service is fast and friendly .	Service\B is\O fast\O and\O friendly\O .\O	Service\O is\O fast\B and\O friendly\B .\O
509227:1	The food is decent at best , and the ambience , well , it 's a matter of opinion , some may consider it to be a sweet thing , I thought it was just annoying .	The\O food\B is\O decent\O at\O best\O ,\O and\O the\O ambience\O ,\O well\O ,\O it\O 's\O a\O matter\O of\O opinion\O ,\O some\O may\O consider\O it\O to\O be\O a\O sweet\O thing\O ,\O I\O thought\O it\O was\O just\O annoying\O .\O	The\O food\O is\O decent\B at\O best\O ,\O and\O the\O ambience\O ,\O well\O ,\O it\O 's\O a\O matter\O of\O opinion\O ,\O some\O may\O consider\O it\O to\O be\O a\O sweet\O thing\O ,\O I\O thought\O it\O was\O just\O annoying\O .\O
509227:1	The food is decent at best , and the ambience , well , it 's a matter of opinion , some may consider it to be a sweet thing , I thought it was just annoying .	The\O food\O is\O decent\O at\O best\O ,\O and\O the\O ambience\B ,\O well\O ,\O it\O 's\O a\O matter\O of\O opinion\O ,\O some\O may\O consider\O it\O to\O be\O a\O sweet\O thing\O ,\O I\O thought\O it\O was\O just\O annoying\O .\O	The\O food\O is\O decent\O at\O best\O ,\O and\O the\O ambience\O ,\O well\O ,\O it\O 's\O a\O matter\O of\O opinion\O ,\O some\O may\O consider\O it\O to\O be\O a\O sweet\O thing\O ,\O I\O thought\O it\O was\O just\O annoying\B .\O
509227:3	Rao is a good restaurant , but it 's nothing special .	Rao\B is\O a\O good\O restaurant\O ,\O but\O it\O 's\O nothing\O special\O .\O	Rao\O is\O a\O good\B restaurant\O ,\O but\O it\O 's\O nothing\O special\O .\O
511290:2	You must try the shrimp appetizers .	You\O must\O try\O the\O shrimp\B appetizers\I .\O	You\O must\O try\B the\O shrimp\O appetizers\O .\O
511290:4	This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time .	This\O place\O has\O the\O the\O correct\O ambience\B and\O an\O excellent\O staff\O to\O make\O you\O feel\O like\O a\O guest\O and\O a\O friend\O at\O the\O same\O time\O .\O	This\O place\O has\O the\O the\O correct\B ambience\O and\O an\O excellent\O staff\O to\O make\O you\O feel\O like\O a\O guest\O and\O a\O friend\O at\O the\O same\O time\O .\O
511290:4	This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time .	This\O place\O has\O the\O the\O correct\O ambience\O and\O an\O excellent\O staff\B to\O make\O you\O feel\O like\O a\O guest\O and\O a\O friend\O at\O the\O same\O time\O .\O	This\O place\O has\O the\O the\O correct\O ambience\O and\O an\O excellent\B staff\O to\O make\O you\O feel\O like\O a\O guest\O and\O a\O friend\O at\O the\O same\O time\O .\O
512294:0	Great food , great prices , great service .	Great\O food\B ,\O great\O prices\O ,\O great\O service\O .\O	Great\B food\O ,\O great\O prices\O ,\O great\O service\O .\O
512294:0	Great food , great prices , great service .	Great\O food\O ,\O great\O prices\O ,\O great\O service\B .\O	Great\O food\O ,\O great\O prices\O ,\O great\B service\O .\O
512294:1	If you are looking for a good quality , cheap eats - this is the place .	If\O you\O are\O looking\O for\O a\O good\O quality\O ,\O cheap\O eats\B -\O this\O is\O the\O place\O .\O	If\O you\O are\O looking\O for\O a\O good\B quality\I ,\O cheap\B eats\O -\O this\O is\O the\O place\O .\O
512925:0	it 's a perfect place to have a amazing indian food .	it\O 's\O a\O perfect\O place\O to\O have\O a\O amazing\O indian\B food\I .\O	it\O 's\O a\O perfect\O place\O to\O have\O a\O amazing\B indian\O food\O .\O
512925:1	I really loved the different and inovated touch that 's the cheff gives to the food .	I\O really\O loved\O the\O different\O and\O inovated\O touch\O that\O 's\O the\O cheff\B gives\O to\O the\O food\O .\O	I\O really\O loved\B the\O different\O and\O inovated\B touch\O that\O 's\O the\O cheff\O gives\O to\O the\O food\O .\O
512925:2	also it 's great to have dinner in a very romantic and comfortable place , the service it 's just perfect ... they 're so frendly that we never want to live the place !	also\O it\O 's\O great\O to\O have\O dinner\O in\O a\O very\O romantic\O and\O comfortable\O place\B ,\O the\O service\O it\O 's\O just\O perfect\O ...\O they\O 're\O so\O frendly\O that\O we\O never\O want\O to\O live\O the\O place\O !\O	also\O it\O 's\O great\O to\O have\O dinner\O in\O a\O very\O romantic\B and\O comfortable\B place\O ,\O the\O service\O it\O 's\O just\O perfect\O ...\O they\O 're\O so\O frendly\O that\O we\O never\O want\O to\O live\O the\O place\O !\O
512925:2	also it 's great to have dinner in a very romantic and comfortable place , the service it 's just perfect ... they 're so frendly that we never want to live the place !	also\O it\O 's\O great\O to\O have\O dinner\O in\O a\O very\O romantic\O and\O comfortable\O place\O ,\O the\O service\B it\O 's\O just\O perfect\O ...\O they\O 're\O so\O frendly\O that\O we\O never\O want\O to\O live\O the\O place\O !\O	also\O it\O 's\O great\O to\O have\O dinner\O in\O a\O very\O romantic\O and\O comfortable\O place\O ,\O the\O service\O it\O 's\O just\O perfect\B ...\O they\O 're\O so\O frendly\O that\O we\O never\O want\O to\O live\O the\O place\O !\O
513395:1	Their bagels are fine , but they are a little overcooked , and not really a 'special ' bagel experience .	Their\O bagels\B are\O fine\O ,\O but\O they\O are\O a\O little\O overcooked\O ,\O and\O not\O really\O a\O 'special\O '\O bagel\O experience\O .\O	Their\O bagels\O are\O fine\B ,\O but\O they\O are\O a\O little\O overcooked\B ,\O and\O not\O really\O a\O 'special\O '\O bagel\O experience\O .\O
513521:0	Great bagels made the old-fashioned way .	Great\O bagels\B made\O the\O old-fashioned\O way\O .\O	Great\B bagels\O made\O the\O old-fashioned\O way\O .\O
513521:2	Drawbacks : service is slow and they do n't toast !	Drawbacks\O :\O service\B is\O slow\O and\O they\O do\O n't\O toast\O !\O	Drawbacks\O :\O service\O is\O slow\B and\O they\O do\O n't\O toast\O !\O
519425:0	The food was absolutely amazing ! !	The\O food\B was\O absolutely\O amazing\O !\O !\O	The\O food\O was\O absolutely\O amazing\B !\O !\O
519425:1	The baked clams octopus we shared as appetizers were the best we 've ever had ! !	The\O baked\B clams\I octopus\I we\O shared\O as\O appetizers\O were\O the\O best\O we\O 've\O ever\O had\O !\O !\O	The\O baked\O clams\O octopus\O we\O shared\O as\O appetizers\O were\O the\O best\B we\O 've\O ever\O had\O !\O !\O
519425:2	The lamb was tender so full of flavor , the dessert was divine ! !	The\O lamb\B was\O tender\O so\O full\O of\O flavor\O ,\O the\O dessert\O was\O divine\O !\O !\O	The\O lamb\O was\O tender\B so\O full\O of\O flavor\O ,\O the\O dessert\O was\O divine\O !\O !\O
519425:2	The lamb was tender so full of flavor , the dessert was divine ! !	The\O lamb\O was\O tender\O so\O full\O of\O flavor\O ,\O the\O dessert\B was\O divine\O !\O !\O	The\O lamb\O was\O tender\O so\O full\O of\O flavor\O ,\O the\O dessert\O was\O divine\B !\O !\O
519425:3	The waiter was attentive .	The\O waiter\B was\O attentive\O .\O	The\O waiter\O was\O attentive\B .\O
519425:4	The place itself is beautiful the bar scene seems to be happening .	The\O place\B itself\O is\O beautiful\O the\O bar\O scene\O seems\O to\O be\O happening\O .\O	The\O place\O itself\O is\O beautiful\B the\O bar\O scene\O seems\O to\O be\O happening\O .\O
521916:0	Downtown Dinner 2002 - Prixe fix : Appetizers were ok , waiter gave me poor suggestion ... try the potato stuff kanish best one .	Downtown\O Dinner\O 2002\O -\O Prixe\O fix\O :\O Appetizers\B were\O ok\O ,\O waiter\O gave\O me\O poor\O suggestion\O ...\O try\O the\O potato\O stuff\O kanish\O best\O one\O .\O	Downtown\O Dinner\O 2002\O -\O Prixe\O fix\O :\O Appetizers\O were\O ok\B ,\O waiter\O gave\O me\O poor\O suggestion\O ...\O try\O the\O potato\O stuff\O kanish\O best\O one\O .\O
521916:0	Downtown Dinner 2002 - Prixe fix : Appetizers were ok , waiter gave me poor suggestion ... try the potato stuff kanish best one .	Downtown\O Dinner\O 2002\O -\O Prixe\O fix\O :\O Appetizers\O were\O ok\O ,\O waiter\B gave\O me\O poor\O suggestion\O ...\O try\O the\O potato\O stuff\O kanish\O best\O one\O .\O	Downtown\O Dinner\O 2002\O -\O Prixe\O fix\O :\O Appetizers\O were\O ok\O ,\O waiter\O gave\O me\O poor\B suggestion\O ...\O try\O the\O potato\O stuff\O kanish\O best\O one\O .\O
521916:0	Downtown Dinner 2002 - Prixe fix : Appetizers were ok , waiter gave me poor suggestion ... try the potato stuff kanish best one .	Downtown\O Dinner\O 2002\O -\O Prixe\O fix\O :\O Appetizers\O were\O ok\O ,\O waiter\O gave\O me\O poor\O suggestion\O ...\O try\O the\O potato\B stuff\I kanish\I best\O one\O .\O	Downtown\O Dinner\O 2002\O -\O Prixe\O fix\O :\O Appetizers\O were\O ok\O ,\O waiter\O gave\O me\O poor\O suggestion\O ...\O try\B the\O potato\O stuff\O kanish\O best\B one\O .\O
521916:1	Small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .	Small\O servings\O for\O main\O entree\O ,\O i\O had\O salmon\B (\O wasnt\O impressed\O )\O girlfriend\O had\O chicken\O ,\O it\O was\O good\O .\O	Small\O servings\O for\O main\O entree\O ,\O i\O had\O salmon\O (\O wasnt\B impressed\I )\O girlfriend\O had\O chicken\O ,\O it\O was\O good\O .\O
521916:1	Small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .	Small\O servings\O for\O main\O entree\O ,\O i\O had\O salmon\O (\O wasnt\O impressed\O )\O girlfriend\O had\O chicken\B ,\O it\O was\O good\O .\O	Small\O servings\O for\O main\O entree\O ,\O i\O had\O salmon\O (\O wasnt\O impressed\O )\O girlfriend\O had\O chicken\O ,\O it\O was\O good\B .\O
521916:1	Small servings for main entree , i had salmon ( wasnt impressed ) girlfriend had chicken , it was good .	Small\O servings\B for\I main\I entree\I ,\O i\O had\O salmon\O (\O wasnt\O impressed\O )\O girlfriend\O had\O chicken\O ,\O it\O was\O good\O .\O	Small\B servings\O for\O main\O entree\O ,\O i\O had\O salmon\O (\O wasnt\O impressed\O )\O girlfriend\O had\O chicken\O ,\O it\O was\O good\O .\O
521916:2	Dessert is a joke ... dont bother	Dessert\B is\O a\O joke\O ...\O dont\O bother\O	Dessert\O is\O a\O joke\B ...\O dont\O bother\O
527109:0	Volare virgins or weekly regulars , everyone gets treated the same and you ca n't ask for more than that when the service is this friendly .	Volare\O virgins\O or\O weekly\O regulars\O ,\O everyone\O gets\O treated\O the\O same\O and\O you\O ca\O n't\O ask\O for\O more\O than\O that\O when\O the\O service\B is\O this\O friendly\O .\O	Volare\O virgins\O or\O weekly\O regulars\O ,\O everyone\O gets\O treated\O the\O same\O and\O you\O ca\O n't\O ask\O for\O more\O than\O that\O when\O the\O service\O is\O this\O friendly\B .\O
527109:1	The restaurant has a Family feel , not least with regard to the portions which are enormous ; the veal alone could have single-handedly solved third world famine .	The\O restaurant\B has\O a\O Family\O feel\O ,\O not\O least\O with\O regard\O to\O the\O portions\O which\O are\O enormous\O ;\O the\O veal\O alone\O could\O have\O single-handedly\O solved\O third\O world\O famine\O .\O	The\O restaurant\O has\O a\O Family\B feel\I ,\O not\O least\O with\O regard\O to\O the\O portions\O which\O are\O enormous\O ;\O the\O veal\O alone\O could\O have\O single-handedly\O solved\O third\O world\O famine\O .\O
527109:1	The restaurant has a Family feel , not least with regard to the portions which are enormous ; the veal alone could have single-handedly solved third world famine .	The\O restaurant\O has\O a\O Family\O feel\O ,\O not\O least\O with\O regard\O to\O the\O portions\B which\O are\O enormous\O ;\O the\O veal\O alone\O could\O have\O single-handedly\O solved\O third\O world\O famine\O .\O	The\O restaurant\O has\O a\O Family\O feel\O ,\O not\O least\O with\O regard\O to\O the\O portions\O which\O are\O enormous\B ;\O the\O veal\O alone\O could\O have\O single-handedly\O solved\O third\O world\O famine\O .\O
527109:2	The anti-pasta was excellent , especially the calamari , as were the filling pasta mains .	The\O anti-pasta\B was\O excellent\O ,\O especially\O the\O calamari\O ,\O as\O were\O the\O filling\O pasta\O mains\O .\O	The\O anti-pasta\O was\O excellent\B ,\O especially\O the\O calamari\O ,\O as\O were\O the\O filling\O pasta\O mains\O .\O
527109:2	The anti-pasta was excellent , especially the calamari , as were the filling pasta mains .	The\O anti-pasta\O was\O excellent\O ,\O especially\O the\O calamari\B ,\O as\O were\O the\O filling\O pasta\O mains\O .\O	The\O anti-pasta\O was\O excellent\B ,\O especially\O the\O calamari\O ,\O as\O were\O the\O filling\O pasta\O mains\O .\O
527109:2	The anti-pasta was excellent , especially the calamari , as were the filling pasta mains .	The\O anti-pasta\O was\O excellent\O ,\O especially\O the\O calamari\O ,\O as\O were\O the\O filling\O pasta\B mains\I .\O	The\O anti-pasta\O was\O excellent\B ,\O especially\O the\O calamari\O ,\O as\O were\O the\O filling\O pasta\O mains\O .\O
527109:3	The wine list is extensive and can easily hike up an otherwise reasonably priced meal .	The\O wine\B list\I is\O extensive\O and\O can\O easily\O hike\O up\O an\O otherwise\O reasonably\O priced\O meal\O .\O	The\O wine\O list\O is\O extensive\B and\O can\O easily\O hike\O up\O an\O otherwise\O reasonably\O priced\O meal\O .\O
527109:3	The wine list is extensive and can easily hike up an otherwise reasonably priced meal .	The\O wine\O list\O is\O extensive\O and\O can\O easily\O hike\O up\O an\O otherwise\O reasonably\O priced\O meal\B .\O	The\O wine\O list\O is\O extensive\O and\O can\O easily\O hike\O up\O an\O otherwise\O reasonably\B priced\I meal\O .\O
527109:4	Still , any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house ...	Still\O ,\O any\O quibbles\O about\O the\O bill\O were\O off-set\O by\O the\O pour-your-own\O measures\B of\I liquers\I which\O were\O courtesey\O of\O the\O house\O ...\O	Still\O ,\O any\O quibbles\O about\O the\O bill\O were\O off-set\O by\O the\O pour-your-own\B measures\O of\O liquers\O which\O were\O courtesey\B of\O the\O house\O ...\O
528251:0	Fantastic place .	Fantastic\O place\B .\O	Fantastic\B place\O .\O
530517:0	Lucky Strike is a great casual place to just grab a bite to eat .	Lucky\B Strike\I is\O a\O great\O casual\O place\O to\O just\O grab\O a\O bite\O to\O eat\O .\O	Lucky\O Strike\O is\O a\O great\B casual\B place\O to\O just\O grab\O a\O bite\O to\O eat\O .\O
530517:2	Great food , great decor , great service .	Great\O food\B ,\O great\O decor\O ,\O great\O service\O .\O	Great\B food\O ,\O great\O decor\O ,\O great\O service\O .\O
530517:2	Great food , great decor , great service .	Great\O food\O ,\O great\O decor\B ,\O great\O service\O .\O	Great\O food\O ,\O great\B decor\O ,\O great\O service\O .\O
530517:2	Great food , great decor , great service .	Great\O food\O ,\O great\O decor\O ,\O great\O service\B .\O	Great\O food\O ,\O great\O decor\O ,\O great\B service\O .\O
535086:0	This is the perfect spot for meeting friends , having lunch , dinner , pre-theatre or after-theatre drinks !	This\O is\O the\O perfect\O spot\B for\O meeting\O friends\O ,\O having\O lunch\O ,\O dinner\O ,\O pre-theatre\O or\O after-theatre\O drinks\O !\O	This\O is\O the\O perfect\B spot\O for\O meeting\O friends\O ,\O having\O lunch\O ,\O dinner\O ,\O pre-theatre\O or\O after-theatre\O drinks\O !\O
535086:3	Excellent spot for holiday get togethers with co-workers or friends that you have n't seen in a while .	Excellent\O spot\B for\O holiday\O get\O togethers\O with\O co-workers\O or\O friends\O that\O you\O have\O n't\O seen\O in\O a\O while\O .\O	Excellent\B spot\O for\O holiday\O get\O togethers\O with\O co-workers\O or\O friends\O that\O you\O have\O n't\O seen\O in\O a\O while\O .\O
535086:4	I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED !	I\O have\O been\O doing\O all\O of\O the\O above\O at\O the\O Heartland\B Brewery\I for\O over\O 5\O years\O now\O and\O I\O HAVE\O NEVER\O BEEN\O DISAPPOINTED\O !\O	I\O have\O been\O doing\O all\O of\O the\O above\O at\O the\O Heartland\O Brewery\O for\O over\O 5\O years\O now\O and\O I\O HAVE\O NEVER\B BEEN\I DISAPPOINTED\I !\O
535171:0	What a great place !	What\O a\O great\O place\B !\O	What\O a\O great\B place\O !\O
535171:1	Not the typical NYC gimmick theme restaurant .	Not\O the\O typical\O NYC\O gimmick\O theme\O restaurant\B .\O	Not\B the\I typical\I NYC\O gimmick\O theme\O restaurant\O .\O
535171:2	A cool bar with great food , and tons of excellent beer .	A\O cool\O bar\B with\O great\O food\O ,\O and\O tons\O of\O excellent\O beer\O .\O	A\O cool\B bar\O with\O great\O food\O ,\O and\O tons\O of\O excellent\O beer\O .\O
535171:2	A cool bar with great food , and tons of excellent beer .	A\O cool\O bar\O with\O great\O food\B ,\O and\O tons\O of\O excellent\O beer\O .\O	A\O cool\O bar\O with\O great\B food\O ,\O and\O tons\O of\O excellent\O beer\O .\O
535171:2	A cool bar with great food , and tons of excellent beer .	A\O cool\O bar\O with\O great\O food\O ,\O and\O tons\O of\O excellent\O beer\B .\O	A\O cool\O bar\O with\O great\O food\O ,\O and\O tons\O of\O excellent\B beer\O .\O
535248:1	The shrimp scampi was excellent and the antipasti were plentiful .	The\O shrimp\B scampi\I was\O excellent\O and\O the\O antipasti\O were\O plentiful\O .\O	The\O shrimp\O scampi\O was\O excellent\B and\O the\O antipasti\O were\O plentiful\O .\O
535248:1	The shrimp scampi was excellent and the antipasti were plentiful .	The\O shrimp\O scampi\O was\O excellent\O and\O the\O antipasti\B were\O plentiful\O .\O	The\O shrimp\O scampi\O was\O excellent\O and\O the\O antipasti\O were\O plentiful\B .\O
536919:0	The only thing more wonderful than the food ( which is exceptional ) is the service .	The\O only\O thing\O more\O wonderful\O than\O the\O food\B (\O which\O is\O exceptional\O )\O is\O the\O service\O .\O	The\O only\O thing\O more\O wonderful\O than\O the\O food\O (\O which\O is\O exceptional\B )\O is\O the\O service\O .\O
536919:0	The only thing more wonderful than the food ( which is exceptional ) is the service .	The\O only\O thing\O more\O wonderful\O than\O the\O food\O (\O which\O is\O exceptional\O )\O is\O the\O service\B .\O	The\O only\O thing\O more\O wonderful\B than\O the\O food\O (\O which\O is\O exceptional\O )\O is\O the\O service\O .\O
541532:0	Cozy romantic atomosphere with only around 15 tables at most .	Cozy\O romantic\O atomosphere\B with\O only\O around\O 15\O tables\O at\O most\O .\O	Cozy\B romantic\B atomosphere\O with\O only\O around\O 15\O tables\O at\O most\O .\O
541532:1	Service was very prompt but slightly rushed .	Service\B was\O very\O prompt\O but\O slightly\O rushed\O .\O	Service\O was\O very\O prompt\B but\O slightly\O rushed\B .\O
541532:2	Food was very good , but not what I would consider out of this world .	Food\B was\O very\O good\O ,\O but\O not\O what\O I\O would\O consider\O out\O of\O this\O world\O .\O	Food\O was\O very\O good\B ,\O but\O not\O what\O I\O would\O consider\O out\O of\O this\O world\O .\O
553097:1	Too bad the food was n't of the same heritage .	Too\O bad\O the\O food\B was\O n't\O of\O the\O same\O heritage\O .\O	Too\O bad\B the\O food\O was\O n't\O of\O the\O same\O heritage\O .\O
553097:2	The porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .	The\O porcini\B mushroom\I pasta\I special\I was\O tasteless\O ,\O so\O was\O the\O seafood\O tagliatelle\O .\O	The\O porcini\O mushroom\O pasta\O special\O was\O tasteless\B ,\O so\O was\O the\O seafood\O tagliatelle\O .\O
553097:2	The porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .	The\O porcini\O mushroom\O pasta\O special\O was\O tasteless\O ,\O so\O was\O the\O seafood\B tagliatelle\I .\O	The\O porcini\O mushroom\O pasta\O special\O was\O tasteless\B ,\O so\O was\O the\O seafood\O tagliatelle\O .\O
553097:4	But that was n't the icing on the cake : a tiramisu that resembled nothing I have ever had .	But\O that\O was\O n't\O the\O icing\O on\O the\O cake\O :\O a\O tiramisu\B that\O resembled\O nothing\O I\O have\O ever\O had\O .\O	But\O that\O was\O n't\O the\O icing\O on\O the\O cake\O :\O a\O tiramisu\O that\O resembled\O nothing\B I\O have\O ever\O had\O .\O
555734:0	I really liked this place .	I\O really\O liked\O this\O place\B .\O	I\O really\O liked\B this\O place\O .\O
558423:0	This place has the best Chinese style BBQ ribs in the city .	This\O place\O has\O the\O best\O Chinese\O style\O BBQ\B ribs\I in\O the\O city\O .\O	This\O place\O has\O the\O best\B Chinese\O style\O BBQ\O ribs\O in\O the\O city\O .\O
558423:1	I also recommend the rice dishes or the different varieties of congee ( rice porridge ) .	I\O also\O recommend\O the\O rice\B dishes\I or\O the\O different\O varieties\O of\O congee\O (\O rice\O porridge\O )\O .\O	I\O also\O recommend\B the\O rice\O dishes\O or\O the\O different\O varieties\O of\O congee\O (\O rice\O porridge\O )\O .\O
558423:1	I also recommend the rice dishes or the different varieties of congee ( rice porridge ) .	I\O also\O recommend\O the\O rice\O dishes\O or\O the\O different\O varieties\O of\O congee\B (\I rice\I porridge\I )\I .\O	I\O also\O recommend\B the\O rice\O dishes\O or\O the\O different\O varieties\O of\O congee\O (\O rice\O porridge\O )\O .\O
558423:3	It 's definately not a place to go if you want to impress someone .	It\O 's\O definately\O not\O a\O place\B to\O go\O if\O you\O want\O to\O impress\O someone\O .\O	It\O 's\O definately\O not\O a\O place\O to\O go\O if\O you\O want\O to\O impress\B someone\O .\O
558423:4	However , if you want great food at a great price and do n't mind the decor , you ca n't beat this place .	However\O ,\O if\O you\O want\O great\O food\B at\O a\O great\O price\O and\O do\O n't\O mind\O the\O decor\O ,\O you\O ca\O n't\O beat\O this\O place\O .\O	However\O ,\O if\O you\O want\O great\B food\O at\O a\O great\O price\O and\O do\O n't\O mind\O the\O decor\O ,\O you\O ca\O n't\O beat\O this\O place\O .\O
558423:5	Quick and friendly service .	Quick\O and\O friendly\O service\B .\O	Quick\B and\O friendly\B service\O .\O
561054:1	When you 're sitting in their main dining room ( which has a spectacular , hand-painted high ceiling ) you 'd never know there was a world outside .	When\O you\O 're\O sitting\O in\O their\O main\B dining\I room\I (\O which\O has\O a\O spectacular\O ,\O hand-painted\O high\O ceiling\O )\O you\O 'd\O never\O know\O there\O was\O a\O world\O outside\O .\O	When\O you\O 're\O sitting\O in\O their\O main\O dining\O room\O (\O which\O has\O a\O spectacular\B ,\O hand-painted\O high\O ceiling\O )\O you\O 'd\O never\O know\O there\O was\O a\O world\O outside\O .\O
561054:1	When you 're sitting in their main dining room ( which has a spectacular , hand-painted high ceiling ) you 'd never know there was a world outside .	When\O you\O 're\O sitting\O in\O their\O main\O dining\O room\O (\O which\O has\O a\O spectacular\O ,\O hand-painted\O high\O ceiling\B )\O you\O 'd\O never\O know\O there\O was\O a\O world\O outside\O .\O	When\O you\O 're\O sitting\O in\O their\O main\O dining\O room\O (\O which\O has\O a\O spectacular\B ,\O hand-painted\B high\B ceiling\O )\O you\O 'd\O never\O know\O there\O was\O a\O world\O outside\O .\O
